slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
cnm-vor-lf,CNM,Cannes VOR,VOR,ENROUTE,111400,,,,,2.000,,,130,43.56036,6.87094,0,LF,,,FR
dan-vor-k6,DAN,Danville VOR,VOR,ENROUTE,113100,,,,,-6.000,,,40,36.56888,-79.33666,0,K6,,,US
dgn-vor-lf,DGN,Digne VOR,VOR,ENROUTE,113850,,,,,0.500,,,130,43.99139,6.10083,0,LF,,,FR
dgt-vor-rp,DGT,Dumaguete VOR,VOR,ENROUTE,114100,,,,,1.000,,,125,9.33366,123.30641,0,RP,,,PH
di-vor-op,DI,Dera Ismail Khan VOR,VOR,ENROUTE,113100,,,,,2.000,,,130,31.91264,70.88567,0,OP,,,PK
dpe-vor-lf,DPE,Dieppe VOR,VOR,ENROUTE,115800,,,,,-0.000,,,130,49.92539,1.17064,0,LF,,,FR
dvl-vor-lf,DVL,Deauville Normandie VOR,VOR,ENROUTE,110200,,,,,-0.000,,,130,49.31075,0.31272,0,LF,,,FR
ear-vor-k3,EAR,Kearney VOR,VOR,ENROUTE,111200,,,,,5.000,,,40,40.72560,-99.00513,0,K3,,,US
eba-vor-dt,EBA,El Borma VOR,VOR,ENROUTE,113800,,,,,2.000,,,130,31.70586,9.25467,0,DT,,,TN
ecs-vor-k1,ECS,Newcastle VOR,VOR,ENROUTE,108200,,,,,11.000,,,40,43.88113,-104.30777,0,K1,,,US
edn-vor-k7,EDN,Enterprise VOR,VOR,ENROUTE,116600,,,,,-3.000,,,25,31.29638,-85.90273,0,K7,,,US
epl-vor-lf,EPL,Epinal Mirecourt VOR,VOR,ENROUTE,113000,,,,,2.000,,,130,48.31783,6.05942,0,LF,,,FR
fdk-vor-k6,FDK,Frederick VOR,VOR,ENROUTE,109000,,,,,-8.000,,,25,39.41224,-77.37512,0,K6,,,US
fft-vor-k5,FFT,Frankfort VOR,VOR,ENROUTE,109400,,,,,-3.000,,,25,38.18242,-84.90862,0,K5,,,US
fkl-vor-k6,FKL,Franklin VOR,VOR,ENROUTE,109600,,,,,-6.000,,,40,41.43850,-79.85671,0,K6,,,US
frh-vor-gu,FRH,Faranah VOR,VOR,ENROUTE,112100,,,,,-10.000,,,125,10.05106,-10.76017,0,GU,,,GN
fri-vor-k3,FRI,Fort Riley (Junction City) VOR,VOR,ENROUTE,109400,,,,,6.000,,,25,38.97016,-96.86117,0,K3,,,US
fxu-vor-k4,FXU,Polk (Fort Polk) VOR,VOR,ENROUTE,108400,,,,,2.000,,,25,31.11146,-93.21918,0,K4,,,US
gai-vor-lf,GAI,Gaillac VOR,VOR,ENROUTE,115800,,,,,-0.000,,,130,43.95406,1.82417,0,LF,,,FR
gav-vor-fa,GAV,Grasmere VOR,VOR,ENROUTE,115500,,,,,-18.000,,,130,-26.51490,27.67644,0,FA,,,ZA
gbe-vor-sa,GBE,Gen Belgrano (Buenos Aires) VOR,VOR,ENROUTE,115600,,,,,-5.000,,,150,-35.75083,-58.46472,0,SA,,,AR
gla-vor-yb,GLA,Gladstone VOR,VOR,ENROUTE,116300,,,,,10.000,,,125,-23.86526,151.20441,0,YB,,,AU
glj-vor-k2,GLJ,Guadalupe (Santa Maria) VOR,VOR,ENROUTE,111000,,,,,16.000,,,25,34.95237,-120.52148,0,K2,,,US
gpi-vor-sa,GPI,General Pico VOR,VOR,ENROUTE,112200,,,,,3.000,,,150,-35.69278,-63.75083,0,SA,,,AR
grs-vor-da,GRS,Ghriss VOR,VOR,ENROUTE,113100,,,,,-0.000,,,130,35.20937,0.14891,0,DA,,,DZ
gv-vor-hk,GV,Ngong VOR,VOR,ENROUTE,115900,,,,,1.000,,,130,-1.39659,36.63794,0,HK,,,KE
gwv-vor-fa,GWV,Greefswald VOR,VOR,ENROUTE,117900,,,,,-13.000,,,130,-22.24572,29.41034,0,FA,,,ZA
hbm-vor-da,HBM,Algiers VOR,VOR,ENROUTE,117050,,,,,-2.000,,,125,36.68972,3.28778,0,DA,,,DZ
hdf-vor-k2,HDF,Homeland (Riverside) VOR,VOR,ENROUTE,113400,,,,,14.000,,,40,33.77633,-117.18533,0,K2,,,US
hey-vor-k7,HEY,Hanchey (Ft Rucker) VOR,VOR,ENROUTE,110600,,,,,-3.000,,,25,31.37414,-85.65278,0,K7,,,US
hgr-vor-k6,HGR,Hagerstown VOR,VOR,ENROUTE,109800,,,,,-7.000,,,40,39.69773,-77.85572,0,K6,,,US
hgv-vor-fa,HGV,Heidelberg VOR,VOR,ENROUTE,116700,,,,,-19.000,,,130,-26.69681,28.28316,0,FA,,,ZA
hmu-vor-k4,HMU,Hammond VOR,VOR,ENROUTE,109600,,,,,-0.000,,,25,30.51942,-90.41750,0,K4,,,US
hsd-vor-eh,HSD,Haamstede VOR,VOR,ENROUTE,114150,,,,,1.000,,,130,51.72272,3.85818,0,EH,,,NL
ifm-vor-k7,IFM,Tift Myers (Tifton) VOR,VOR,ENROUTE,112500,,,,,-1.000,,,25,31.42866,-83.48887,0,K7,,,US
igz-vor-da,IGZ,In Guezzam VOR,VOR,ENROUTE,113400,,,,,-0.000,,,130,19.55582,5.72115,0,DA,,,DZ
