slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
sju-vortac-tj,SJU,San Juan VORTAC,VORTAC,ENROUTE,114000,87X,1111000,1174000,,-11.000,,,150,18.44628,-65.98951,6,TJ,,,PR
skr-vortac-ek,SKR,Vojens/Skrydstrup VORTAC,VORTAC,ENROUTE,110400,41X,1065000,1002000,,2.000,,,130,55.22894,9.21406,138,EK,,,DK
sli-vortac-k2,SLI,Seal Beach (Los Alamitos) VORTAC,VORTAC,ENROUTE,115700,104X,1128000,1191000,,15.000,,,40,33.78330,-118.05476,23,K2,,,US
sln-vortac-k3,SLN,Salina VORTAC,VORTAC,ENROUTE,117100,118X,1142000,1205000,,7.000,,,130,38.92514,-97.62133,1316,K3,,,US
slt-vortac-k6,SLT,Slate Run VORTAC,VORTAC,ENROUTE,113900,86X,1110000,1173000,,-8.000,,,130,41.51276,-77.97011,2310,K6,,,US
sns-vortac-k2,SNS,Salinas VORTAC,VORTAC,ENROUTE,117300,120X,1144000,1207000,,17.000,,,130,36.66384,-121.60319,80,K2,,,US
sok-vortac-ph,SOK,South Kauai VORTAC,VORTAC,ENROUTE,115400,101X,1125000,1188000,,11.000,,,130,21.90039,-159.52887,602,PH,,,US
sot-vortac-k7,SOT,Snowbird VORTAC,VORTAC,ENROUTE,108800,25X,1049000,986000,,-4.000,,,40,35.79010,-83.05237,4239,K7,,,US
sot-vortac-rk,SOT,Songtan VORTAC,VORTAC,ENROUTE,116900,116X,1140000,1203000,,-7.800,,,130,37.09436,127.03166,40,RK,,,KR
spa-vortac-k7,SPA,Spartanburg VORTAC,VORTAC,ENROUTE,115700,104X,1128000,1191000,,-2.000,,,130,35.03363,-81.92701,935,K7,,,US
spi-vortac-k5,SPI,Spinner (Springfield) VORTAC,VORTAC,ENROUTE,112700,74X,1098000,1161000,,-1.000,,,130,39.83973,-89.67774,586,K5,,,US
sps-vortac-k4,SPS,Wichita Falls VORTAC,VORTAC,ENROUTE,112700,74X,1098000,1161000,,10.000,,,130,33.98729,-98.59347,1133,K4,,,US
sqs-vortac-k7,SQS,Sidon VORTAC,VORTAC,ENROUTE,114700,94X,1118000,1181000,,3.000,,,130,33.46385,-90.27735,127,K7,,,US
sra-vortac-lp,SRA,Sintra VORTAC,VORTAC,ENROUTE,112100,58X,1082000,1019000,,-2.000,,,130,38.82906,-9.34008,500,LP,,,PT
ssi-vortac-k7,SSI,Brunswick (St Simons I) VORTAC,VORTAC,ENROUTE,109800,35X,1059000,996000,,-4.000,,,40,31.05051,-81.44596,6,K7,,,US
sso-vortac-k2,SSO,San Simon VORTAC,VORTAC,ENROUTE,115400,101X,1125000,1188000,,13.000,,,130,32.26924,-109.26309,3600,K2,,,US
ssr-vortac-pa,SSR,Sisters Island VORTAC,VORTAC,ENROUTE,114000,87X,1111000,1174000,,20.000,,,130,58.17766,-135.25886,40,PA,,,US
stj-vortac-k3,STJ,Saint Joseph (St Joseph) VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,8.000,,,130,39.96058,-94.92522,1159,K3,,,US
stl-vortac-k3,STL,Saint Louis VORTAC,VORTAC,ENROUTE,117400,121X,1145000,1208000,,1.000,,,130,38.86069,-90.48237,450,K3,,,US
stv-vortac-k4,STV,Stonewall VORTAC,VORTAC,ENROUTE,113800,85X,1109000,1172000,,8.000,,,130,30.20676,-98.70576,1530,K4,,,US
suc-vortac-rj,SUC,Shimizu VORTAC,VORTAC,ENROUTE,115200,99X,1123000,1186000,,-7.000,,,130,32.75597,132.99665,1480,RJ,,,JP
sug-vortac-k7,SUG,Sugarloaf Mt. (Asheville) VORTAC,VORTAC,ENROUTE,112200,59X,1083000,1020000,,-2.000,,,40,35.40651,-82.26861,3970,K7,,,US
sux-vortac-k3,SUX,Sioux City VORTAC,VORTAC,ENROUTE,116500,112X,1136000,1199000,,9.000,,,40,42.34452,-96.32364,1087,K3,,,US
svm-vortac-k5,SVM,Salem VORTAC,VORTAC,ENROUTE,114300,90X,1114000,1177000,,-3.000,,,40,42.40864,-83.59390,956,K5,,,US
swl-vortac-k6,SWL,Snow Hill VORTAC,VORTAC,ENROUTE,112400,71X,1095000,1158000,,-8.000,,,40,38.05659,-75.46390,34,K6,,,US
sxc-vortac-k2,SXC,Santa Catalina VORTAC,VORTAC,ENROUTE,111400,51X,1075000,1012000,,15.000,,,40,33.37506,-118.41991,2090,K2,,,US
sya-vortac-pa,SYA,Shemya VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,,3.000,,,130,52.71827,174.06207,67,PA,,,US
syr-vortac-k6,SYR,Syracuse VORTAC,VORTAC,ENROUTE,117000,117X,1141000,1204000,,-11.000,,,130,43.16052,-76.20456,453,K6,,,US
szw-vortac-k7,SZW,Seminole VORTAC,VORTAC,ENROUTE,117500,122X,1146000,1209000,,2.000,,,150,30.55623,-84.37394,178,K7,,,US
tas-vortac-k2,TAS,Taos VORTAC,VORTAC,ENROUTE,117600,123X,1147000,1210000,,13.000,,,40,36.60877,-105.90632,7860,K2,,,US
tay-vortac-k7,TAY,Taylor VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,-3.000,,,130,30.50464,-82.55290,140,K7,,,US
tbc-vortac-k2,TBC,Tuba City VORTAC,VORTAC,ENROUTE,113500,82X,1106000,1169000,,15.000,,,130,36.12132,-111.26959,5060,K2,,,US
tbk-vortac-oe,TBK,Tabuk VORTAC,VORTAC,ENROUTE,115700,104X,1128000,1191000,,4.000,,,130,28.36469,36.61025,2600,OE,,,SA
tcc-vortac-k2,TCC,Tucumcari VORTAC,VORTAC,ENROUTE,113600,83X,1107000,1170000,,12.000,,,130,35.18221,-103.59858,4035,K2,,,US
tch-vortac-k2,TCH,Wasatch VORTAC,VORTAC,ENROUTE,116800,115X,1139000,1202000,,16.000,,,130,40.85026,-111.98191,4216,K2,,,US
tcs-vortac-k2,TCS,Truth Or Consequences VORTAC,VORTAC,ENROUTE,112700,74X,1098000,1161000,,13.000,,,150,33.28250,-107.28055,4905,K2,,,US
tfd-vortac-k2,TFD,Stanfield (Casa Grande) VORTAC,VORTAC,ENROUTE,114800,95X,1119000,1182000,,12.000,,,130,32.88586,-111.90873,1316,K2,,,US
tgu-vortac-rk,TGU,Dalseong VORTAC,VORTAC,ENROUTE,112200,59X,1083000,1020000,,-8.000,,,130,35.80983,128.59078,2200,RK,,,KR
ths-vortac-k6,THS,Saint Thomas VORTAC,VORTAC,ENROUTE,115000,97X,1121000,1184000,,-7.000,,,40,39.93323,-77.95094,2338,K6,,,US
tht-vortac-bg,THT,Thule VORTAC,VORTAC,ENROUTE,111000,47X,1071000,1008000,,0.000,,,130,76.54242,-68.23923,1337,BG,,,GL
thx-vortac-k4,THX,Three Rivers VORTAC,VORTAC,ENROUTE,111400,51X,1075000,1012000,,8.000,,,40,28.50500,-98.15047,266,K4,,,US
tif-vortac-oe,TIF,Taif VORTAC,VORTAC,ENROUTE,112700,74X,1098000,1161000,,3.000,,,130,21.48647,40.54725,4800,OE,,,SA
tnp-vortac-k2,TNP,Twentynine Palms VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,15.000,,,40,34.11223,-115.76991,1374,K2,,,US
top-vortac-k3,TOP,Topeka VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,5.000,,,40,39.13708,-95.54917,1075,K3,,,US
tou-vortac-k1,TOU,Tatoosh (Neah Bay) VORTAC,VORTAC,ENROUTE,112200,59X,1083000,1020000,,22.000,,,130,48.29990,-124.62704,1652,K1,,,US
toy-vortac-k5,TOY,Troy VORTAC,VORTAC,ENROUTE,116000,107X,1131000,1194000,,4.000,,,40,38.73915,-89.91859,576,K5,,,US
tph-vortac-k2,TPH,Tonopah VORTAC,VORTAC,ENROUTE,117200,119X,1143000,1206000,,17.000,,,40,38.03064,-117.03351,5344,K2,,,US
tqq-vortac-k2,TQQ,Silverbow (Tonopah) VORTAC,VORTAC,ENROUTE,113000,77X,1101000,1164000,,16.000,,,25,37.79040,-116.77927,5542,K2,,,US
trm-vortac-k2,TRM,Thermal VORTAC,VORTAC,ENROUTE,116200,109X,1133000,1196000,,13.000,,,130,33.62810,-116.16019,-124,K2,,,US
trp-vortac-li,TRP,Trapani VORTAC,VORTAC,ENROUTE,108800,25X,1049000,986000,,2.000,,,130,37.89597,12.51319,139,LI,,,IT
trv-vortac-k7,TRV,Treasure (Vero Beach) VORTAC,VORTAC,ENROUTE,117300,120X,1144000,1207000,,-7.000,,,130,27.67843,-80.48973,20,K7,,,US
tsc-vortac-rj,TSC,Tokushima VORTAC,VORTAC,ENROUTE,114900,96X,1120000,1183000,,-7.000,,,130,34.12972,134.60861,17,RJ,,,JP
tth-vortac-k5,TTH,Terre Haute VORTAC,VORTAC,ENROUTE,115300,100X,1124000,1187000,,2.000,,,130,39.48894,-87.24901,606,K5,,,US
tul-vortac-k4,TUL,Tulsa VORTAC,VORTAC,ENROUTE,114400,91X,1115000,1178000,,8.000,,,130,36.19625,-95.78809,788,K4,,,US
tus-vortac-k2,TUS,Tucson VORTAC,VORTAC,ENROUTE,116000,107X,1131000,1194000,,12.000,,,150,32.09520,-110.91486,2671,K2,,,US
tut-vortac-ns,TUT,Pago Pago VORTAC,VORTAC,ENROUTE,112500,72X,1096000,1159000,,12.000,,,130,-14.33259,-170.70828,7,NS,,,AS
twf-vortac-k1,TWF,Twin Falls VORTAC,VORTAC,ENROUTE,115800,105X,1129000,1192000,,18.000,,,40,42.47986,-114.48945,4140,K1,,,US
txc-vortac-k2,TXC,Thurman VORTAC,VORTAC,ENROUTE,112900,76X,1100000,1163000,,12.000,,,40,39.69832,-103.21494,4890,K2,,,US
txk-vortac-k4,TXK,Texarkana VORTAC,VORTAC,ENROUTE,116300,110X,1134000,1197000,,7.000,,,130,33.51388,-94.07324,270,K4,,,US
txo-vortac-k4,TXO,Texico VORTAC,VORTAC,ENROUTE,112200,59X,1083000,1020000,,11.000,,,130,34.49513,-102.83966,4060,K4,,,US
tyi-vortac-k7,TYI,Tar River (Rocky Mount) VORTAC,VORTAC,ENROUTE,117800,125X,1149000,1212000,,-5.000,,,40,35.97673,-77.70373,73,K7,,,US
uca-vortac-k6,UCA,Utica VORTAC,VORTAC,ENROUTE,111200,49X,1073000,1010000,,-12.000,,,40,43.02651,-75.16452,1420,K6,,,US
uin-vortac-k5,UIN,Quincy VORTAC,VORTAC,ENROUTE,113600,83X,1107000,1170000,,5.000,,,130,39.84788,-91.27893,715,K5,,,US
ujn-vortac-rk,UJN,Uljin VORTAC,VORTAC,ENROUTE,115300,100X,1124000,1187000,,-8.000,,,40,36.77644,129.45747,295,RK,,,KR
ukw-vortac-k4,UKW,Bowie VORTAC,VORTAC,ENROUTE,117150,118Y,1142000,1079000,,6.000,,,130,33.53589,-97.82128,1102,K4,,,US
unz-vortac-pg,UNZ,Nimitz VORTAC,VORTAC,ENROUTE,115800,105X,1129000,1192000,,2.000,,,130,13.45455,144.73332,675,PG,,,GU
upp-vortac-ph,UPP,Upolu Point (Hawi) VORTAC,VORTAC,ENROUTE,112300,70X,1094000,1157000,,11.000,,,130,20.20054,-155.84327,1760,PH,,,US
van-vortac-k7,VAN,Vance VORTAC,VORTAC,ENROUTE,110400,41X,1065000,1002000,,-6.000,,,40,33.47483,-80.44864,135,K7,,,US
vbt-vortac-wm,VBT,Butterworth VORTAC,VORTAC,ENROUTE,113300,80X,1104000,1167000,,0.000,,,130,5.47700,100.39328,8,WM,,,MY
vfl-vortac-lp,VFL,Horta VORTAC,VORTAC,ENROUTE,112700,74X,1098000,1161000,,-10.000,,,130,38.51942,-28.62356,500,LP,,,PT
vge-vortac-le,VGE,Getafe (Madrid) VORTAC,VORTAC,ENROUTE,112050,57Y,1081000,1144000,,-1.000,,,130,40.28983,-3.72617,2067,LE,,,ES
vgk-vortac-wm,VGK,Gong Kedak VORTAC,VORTAC,ENROUTE,116100,108X,1132000,1195000,,0.000,,,125,5.79722,102.47861,19,WM,,,MY
vhp-vortac-k5,VHP,Brickyard VORTAC,VORTAC,ENROUTE,116300,110X,1134000,1197000,,1.000,,,130,39.81473,-86.36750,872,K5,,,US
vil-vortac-li,VIL,Villafranca VORTAC,VORTAC,ENROUTE,115800,105X,1129000,1192000,,2.000,,,40,45.40789,10.90625,269,LI,,,IT
vkn-vortac-wm,VKN,Kuantan VORTAC,VORTAC,ENROUTE,113700,84X,1108000,1171000,,0.000,,,130,3.77306,103.21083,58,WM,,,MY
vln-vortac-cy,VLN,Lumsden VORTAC,VORTAC,ENROUTE,114200,89X,1113000,1176000,,10.000,,,130,50.66694,-104.88972,1900,CY,,,CA
vna-vortac-k7,VNA,Vienna VORTAC,VORTAC,ENROUTE,116500,112X,1136000,1199000,,1.000,,,40,32.21344,-83.49726,300,K7,,,US
vsj-vortac-le,VSJ,San Javier VORTAC,VORTAC,ENROUTE,113000,77X,1101000,1164000,,0.000,,,130,37.77975,-0.81275,98,LE,,,ES
vuz-vortac-k7,VUZ,Vulcan (Birmingham) VORTAC,VORTAC,ENROUTE,114400,91X,1115000,1178000,,2.000,,,130,33.67013,-86.89984,743,K7,,,US
vxv-vortac-k7,VXV,Volunteer (Knoxville) VORTAC,VORTAC,ENROUTE,116400,111X,1135000,1198000,,-3.000,,,130,35.90484,-83.89473,1290,K7,,,US
wej-vortac-oe,WEJ,Wejh VORTAC,VORTAC,ENROUTE,113900,86X,1110000,1173000,,3.000,,,130,26.17933,36.48811,200,OE,,,SA
xac-vortac-rj,XAC,Oshima VORTAC,VORTAC,ENROUTE,113100,78X,1102000,1165000,,-7.000,,,130,34.71225,139.41402,2088,RJ,,,JP
ykm-vortac-k1,YKM,Yakima VORTAC,VORTAC,ENROUTE,116000,107X,1131000,1194000,,21.000,,,130,46.57024,-120.44464,984,K1,,,US
ymj-vortac-cy,YMJ,Moose Jaw VORTAC,VORTAC,ENROUTE,113400,81X,1105000,1168000,,10.000,,,130,50.33111,-105.56333,1898,CY,,,CA
yng-vortac-k5,YNG,Youngstown VORTAC,VORTAC,ENROUTE,109000,27X,1051000,988000,,-5.000,,,40,41.33102,-80.67466,1159,K5,,,US
yqb-vortac-cy,YQB,Quebec VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,-16.000,,,130,46.70531,-71.62626,237,CY,,,CA
yrk-vortac-k5,YRK,York VORTAC,VORTAC,ENROUTE,112800,75X,1099000,1162000,,-5.000,,,40,38.64413,-82.97834,1040,K5,,,US
ywg-vortac-cy,YWG,Winnipeg VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,3.000,,,130,49.92778,-97.23917,800,CY,,,CA
yxe-vortac-cy,YXE,Saskatoon VORTAC,VORTAC,ENROUTE,116200,109X,1133000,1196000,,11.000,,,130,52.18111,-106.71972,1670,CY,,,CA
yzf-vortac-cy,YZF,Yellowknife VORTAC,VORTAC,ENROUTE,115500,102X,1126000,1189000,,17.000,,,130,62.46428,-114.43666,712,CY,,,CA
zbv-vortac-my,ZBV,Bimini VORTAC,VORTAC,ENROUTE,116700,114X,1138000,1201000,,-4.000,,,150,25.70417,-79.29444,49,MY,,,BS
