slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
lbn-loc-li-limg,LBN,LOC 27,LOC,TERMINAL,108900,,,,,,269.551,,18,44.04914,8.11994,0,LI,LIMG,27,IT
lbw-loc-lf-lfpb,LBW,LOC 25,LOC,TERMINAL,111100,,,,,,274.234,,18,48.97528,2.44589,0,LF,LFPB,25,FR
lk-loc-en-enlk,LK,LOC 02,LOC,TERMINAL,108500,,,,,,0.000,,18,68.14919,13.60284,0,EN,ENLK,02,NO
mcs-loc-vm-vmmc,MCS,LOC 16,LOC,TERMINAL,111700,,,,,,214.880,,18,22.16111,113.54833,0,VM,VMMC,16,MO
me-loc-en-enml,ME,LOC 25,LOC,TERMINAL,109100,,,,,,256.612,,18,62.74896,7.28406,0,EN,ENML,25,NO
mh-loc-en-enmh,MH,LOC 17,LOC,TERMINAL,109500,,,,,,186.041,,18,71.02637,27.82436,0,EN,ENMH,17,NO
ms-loc-en-enms,MS,LOC 34,LOC,TERMINAL,110700,,,,,,350.100,,18,65.77933,13.22066,0,EN,ENMS,34,NO
nl-loc-es-esnl,NL,LOC 32,LOC,TERMINAL,110500,,,,,,322.996,,18,64.55794,18.69933,0,ES,ESNL,32,SE
nst-loc-es-esst,NST,LOC 16,LOC,TERMINAL,108700,,,,,,157.747,,18,60.14869,12.99861,0,ES,ESST,16,SE
nt-loc-en-enno,NT,LOC 12,LOC,TERMINAL,110700,,,,,,113.000,,18,59.56961,9.20487,0,EN,ENNO,12,NO
oej-loc-lo-lowi,OEJ,LOC 08,LOC,TERMINAL,109700,,,,,,68.598,,18,47.31484,11.60217,0,LO,LOWI,08,AT
ra-loc-en-enra,RA,LOC 31,LOC,TERMINAL,111300,,,,,,79.148,,18,66.32762,14.29439,0,EN,ENRA,31,NO
reg-loc-li-licr,REG,LOC 33,LOC,TERMINAL,109300,,,,,,18.994,,18,38.04575,15.66453,0,LI,LICR,33,IT
rxk-loc-k5-kvta,RXK,LOC 09,LOC,TERMINAL,110900,,,,,,86.944,,18,40.02524,-82.44837,0,K5,KVTA,09,US
sf-loc-ek-ekvg,SF,LOC 12,LOC,TERMINAL,109100,,,,,,103.686,,18,62.06852,-7.28043,0,EK,EKVG,12,FO
sgd-loc-en-ensg,SGD,LOC 06,LOC,TERMINAL,108500,,,,,,53.724,,18,61.15529,7.13071,0,EN,ENSG,06,NO
sk-loc-en-ensk,SK,LOC 27,LOC,TERMINAL,109550,,,,,,242.271,,18,68.57996,15.04376,0,EN,ENSK,27,NO
smx-loc-es-esmx,SMX,LOC 01,LOC,TERMINAL,109100,,,,,,13.033,,18,56.94083,14.73294,0,ES,ESMX,01,SE
soy-loc-eg-egpo,SOY,LOC 36,LOC,TERMINAL,110900,,,,,,354.288,,18,58.22568,-6.33297,0,EG,EGPO,36,GB
sp-loc-gv-gvsv,SP,LOC 06,LOC,TERMINAL,109700,,,,,,53.452,,18,16.84125,-25.04397,0,GV,GVSV,06,CV
sr-loc-en-ensr,SR,LOC 14,LOC,TERMINAL,109300,,,,,,193.113,,18,69.79094,20.95117,0,EN,ENSR,14,NO
