slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
icuc-om-sk-skcc,ICUC,OM 16,OM,TERMINAL,109900,,,,,,148.936,,,8.03444,-72.57583,1089,SK,SKCC,16,CO
icvd-om-k2-kcnm,ICVD,OM 03,OM,TERMINAL,111900,,,,,,44.016,,,32.26679,-104.33851,3831,K2,KCNM,03,US
icvn-om-k2-kcvn,ICVN,OM 04,OM,TERMINAL,108900,,,,,,45.475,,,34.35069,-103.17441,4157,K2,KCVN,04,US
icwf-om-k4-kcwf,ICWF,OM 15,OM,TERMINAL,110700,,,,,,154.541,,,30.30664,-93.19620,23,K4,KCWF,15,US
icxo-om-k4-kcxo,ICXO,OM 14,OM,TERMINAL,108700,,,,,,145.617,,,30.43201,-95.47624,371,K4,KCXO,14,US
iczh-om-k7-kjax,ICZH,OM 14,OM,TERMINAL,110500,,,,,,130.686,,,30.54378,-81.77146,11,K7,KJAX,14,US
ida-om-os-osdi,IDA,OM 23R,OM,TERMINAL,109900,,,,,,228.345,,,33.48755,36.60172,2020,OS,OSDI,23R,SY
idal-om-k4-kdal,IDAL,OM 13L,OM,TERMINAL,111500,,,,,,135.777,,,32.90679,-96.91345,433,K4,KDAL,13L,US
idan-om-k6-kdan,IDAN,OM 02,OM,TERMINAL,110700,,,,,,16.247,,,36.49096,-79.36701,436,K6,KDAN,02,US
idbn-om-k7-kdbn,IDBN,OM 02,OM,TERMINAL,109100,,,,,,16.240,,,32.48384,-83.01098,278,K7,KDBN,02,US
idbq-om-k3-kdbq,IDBQ,OM 31,OM,TERMINAL,108700,,,,,,315.047,,,42.32299,-90.59886,980,K3,KDBQ,31,US
iddv-om-k5-klck,IDDV,OM 05R,OM,TERMINAL,110100,,,,,,45.206,,,39.74295,-83.02030,706,K5,KLCK,05R,US
idec-om-k5-kdec,IDEC,OM 06,OM,TERMINAL,110900,,,,,,59.042,,,39.79053,-88.95382,694,K5,KDEC,06,US
idhn-om-k7-kdhn,IDHN,OM 32,OM,TERMINAL,108300,,,,,,315.095,,,31.25044,-85.36947,312,K7,KDHN,32,US
idk-om-zb-zbaa,IDK,OM 36L,OM,TERMINAL,111700,,,,,,353.111,,,40.03662,116.58007,0,ZB,ZBAA,36L,CN
idkx-om-k7-kdkx,IDKX,OM 26,OM,TERMINAL,111300,,,,,,255.119,,,35.98779,-83.76730,1102,K7,KDKX,26,US
idlh-om-k3-kdlh,IDLH,OM 09,OM,TERMINAL,110300,,,,,,92.296,,,46.84579,-92.35509,1418,K3,KDLH,09,US
idnv-om-k5-kdnv,IDNV,OM 21,OM,TERMINAL,108500,,,,,,209.098,,,40.28962,-87.52984,700,K5,KDNV,21,US
idof-om-k5-karv,IDOF,OM 36,OM,TERMINAL,111700,,,,,,358.926,,,45.83471,-89.73026,1636,K5,KARV,36,US
idp-om-uk-ukdd,IDP,OM 08,OM,TERMINAL,109500,,,,,,90.021,,,48.35714,35.02633,0,UK,UKDD,08,UA
idpa-om-k5-kdpa,IDPA,OM 10,OM,TERMINAL,109500,,,,,,96.047,,,41.92122,-88.37516,821,K5,KDPA,10,US
idr-om-uk-ukdd,IDR,OM 26,OM,TERMINAL,110300,,,,,,270.021,,,48.35744,35.17492,0,UK,UKDD,26,UA
idrt-om-k4-kdrt,IDRT,OM 13,OM,TERMINAL,111900,,,,,,140.375,,,29.44269,-100.99228,1149,K4,KDRT,13,US
idsy-om-k4-ksrc,IDSY,OM 01,OM,TERMINAL,110100,,,,,,12.594,,,35.12251,-91.76161,223,K4,KSRC,01,US
idtn-om-k4-kdtn,IDTN,OM 14,OM,TERMINAL,111700,,,,,,137.946,,,32.60170,-93.80795,209,K4,KDTN,14,US
idto-om-k4-kdto,IDTO,OM 18L,OM,TERMINAL,109100,,,,,,181.053,,,33.28307,-97.19626,739,K4,KDTO,18L,US
iduj-om-k6-kduj,IDUJ,OM 25,OM,TERMINAL,109900,,,,,,242.337,,,41.21993,-78.80206,1714,K6,KDUJ,25,US
idur-om-su-sudu,IDUR,OM 21,OM,TERMINAL,109900,,,,,,203.180,,,-33.27039,-56.45386,0,SU,SUDU,21,UY
idvr-om-k6-kleb,IDVR,OM 18,OM,TERMINAL,111900,,,,,,170.972,,,43.73280,-72.33348,798,K6,KLEB,18,US
idvs-om-k5-kgrr,IDVS,OM 35,OM,TERMINAL,111900,,,,,,351.342,,,42.78656,-85.49704,800,K5,KGRR,35,US
idwe-om-ed-edlw,IDWE,OM 06,OM,TERMINAL,109150,,,,,,60.522,,,51.48269,7.50920,424,ED,EDLW,06,DE
ieen-om-k6-keen,IEEN,OM 02,OM,TERMINAL,108900,,,,,,3.223,,,42.78242,-72.27861,0,K6,KEEN,02,US
ieez-om-k3-kaxn,IEEZ,OM 31,OM,TERMINAL,110500,,,,,,319.399,,,45.79172,-95.30554,1404,K3,KAXN,31,US
