slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
kr-ils-ek-ekka,KR,ILS 27L,ILS-II,TERMINAL,108150,,,,,,269.347,,18,56.29711,9.07116,203,EK,EKKA,27L,DK
kr-ils-en-enkr,KR,ILS 23,ILS-I,TERMINAL,110300,,,,,,249.063,,18,69.72156,29.86132,312,EN,ENKR,23,NO
krl-ils-oy-oyaa,KRL,ILS 08,ILS-I,TERMINAL,110300,,,,,,77.248,,18,12.83322,45.04597,30,OY,OYAA,08,YE
krw-ils-ep-epkk,KRW,ILS 25,ILS-I,TERMINAL,110300,,,,,,257.772,,18,50.07492,19.76469,787,EP,EPKK,25,PL
ksi-ils-fa-fact,KSI,ILS 19,ILS-II,TERMINAL,109100,,,,,,165.276,,18,-33.99014,18.60967,147,FA,FACT,19,ZA
ksp-ils-es-essp,KSP,ILS 09,ILS-I,TERMINAL,111100,,,,,,90.894,,18,58.58578,16.27381,13,ES,ESSP,09,SE
kt-ils-ef-efkt,KT,ILS 34,ILS-I,TERMINAL,111900,,,,,,346.129,,18,67.71454,24.83804,644,EF,EFKT,34,FI
ku-ils-ef-efku,KU,ILS 33,ILS-I,TERMINAL,110300,,,,,,337.221,,18,63.03258,27.77420,370,EF,EFKU,33,FI
kv-ils-ek-ekrk,KV,ILS 11,ILS-I,TERMINAL,111500,,,,,,116.324,,18,55.58199,12.14423,145,EK,EKRK,11,DK
kvy-ils-lk-lkkv,KVY,ILS 29,ILS-I,TERMINAL,111550,,,,,,293.160,,18,50.20705,12.90050,2038,LK,LKKV,29,CZ
la-ils-lk-lkna,LA,ILS 30,ILS-I,TERMINAL,111350,,,,,,309.419,,18,49.17521,16.10761,1546,LK,LKNA,30,CZ
lai-ils-fa-fala,LAI,ILS 07,ILS-I,TERMINAL,110700,,,,,,47.279,,18,-25.92906,27.93856,4508,FA,FALA,07,ZA
lai-ils-li-lirl,LAI,ILS 12,ILS-I,TERMINAL,110350,,,,,,124.563,,18,41.53778,12.91806,95,LI,LIRL,12,IT
lam-ils-li-lica,LAM,ILS 28,ILS-I,TERMINAL,110300,,,,,,278.536,,18,38.90731,16.22597,52,LI,LICA,28,IT
lb-ils-en-ensb,LB,ILS 10,ILS-I,TERMINAL,110300,,,,,,105.408,,18,78.24302,15.52105,111,EN,ENSB,10,SJ
lb-ils-fo-fool,LB,ILS 16,ILS-I,TERMINAL,109500,,,,,,154.192,,18,0.44400,9.41931,92,FO,FOOL,16,GA
lbg-ils-lf-lfpb,LBG,ILS 07,ILS-I,TERMINAL,109500,,,,,,67.787,,18,48.97442,2.45978,167,LF,LFPB,07,FR
lco-ils-le-leco,LCO,ILS 21,ILS-II,TERMINAL,109900,,,,,,210.855,,18,43.29050,-8.38675,295,LE,LECO,21,ES
ld-ils-lf-lfrj,LD,ILS 25,ILS-I,TERMINAL,108500,,,,,,253.267,,18,48.52603,-4.17286,404,LF,LFRJ,25,FR
lel-ils-ek-ekbi,LEL,ILS 27,ILS-III,TERMINAL,110700,,,,,,266.872,,18,55.73959,9.12834,247,EK,EKBI,27,DK
lev-ils-li-limz,LEV,ILS 21,ILS-I,TERMINAL,110950,,,,,,212.514,,18,44.53681,7.61367,1217,LI,LIMZ,21,IT
lfa-ils-gm-gmff,LFA,ILS 27,ILS-I,TERMINAL,109700,,,,,,270.265,,18,33.92736,-4.99825,1942,GM,GMFF,27,MA
lg-ils-lf-lfbl,LG,ILS 21,ILS-III,TERMINAL,110100,,,,,,213.176,,18,45.85097,1.17114,1291,LF,LFBL,21,FR
lil-ils-lf-lfqq,LIL,ILS 26,ILS-III,TERMINAL,110750,,,,,,257.388,,18,50.56192,3.07617,131,LF,LFQQ,26,FR
ljb-ils-lj-ljlj,LJB,ILS 30,ILS-III,TERMINAL,110500,,,,,,306.491,,18,46.23453,14.43639,1198,LJ,LJLJ,30,SI
lm-ils-lm-lmml,LM,ILS 31,ILS-I,TERMINAL,110500,,,,,,314.880,,18,35.85939,14.47515,230,LM,LMML,31,MT
lno-ils-fz-fzqa,LNO,ILS 07,ILS-I,TERMINAL,109900,,,,,,66.255,,18,-11.58440,27.54689,4343,FZ,FZQA,07,CD
lo-ils-dx-dxxx,LO,ILS 22,ILS-II,TERMINAL,110100,,,,,,218.396,,18,6.15299,1.24399,79,DX,DXXX,22,TG
lo-ils-fl-flkk,LO,ILS 10,ILS-I,TERMINAL,110300,,,,,,95.180,,18,-15.33269,28.47545,3781,FL,FLKK,10,ZM
lob-ils-eh-ehlw,LOB,ILS 27,ILS-I,TERMINAL,109750,,,,,,270.012,,18,53.22858,5.73799,3,EH,EHLW,27,NL
lod-ils-ep-epll,LOD,ILS 25,ILS-I,TERMINAL,110500,,,,,,250.610,,18,51.71553,19.36900,591,EP,EPLL,25,PL
lp-ils-ef-eflp,LP,ILS 06,ILS-I,TERMINAL,109900,,,,,,66.724,,18,61.04993,28.17021,399,EF,EFLP,06,FI
lpj-ils-ev-evla,LPJ,ILS 24,ILS-I,TERMINAL,108550,,,,,,250.284,,18,56.51203,21.06942,18,EV,EVLA,24,LV
lq-ils-lm-lmml,LQ,ILS 13,ILS-I,TERMINAL,109700,,,,,,134.880,,18,35.83350,14.50723,262,LM,LMML,13,MT
lr-ils-sa-sanl,LR,ILS 21,ILS-I,TERMINAL,110100,,,,,,208.180,,18,-29.39361,-66.80361,1437,SA,SANL,21,AR
lsl-ils-es-essl,LSL,ILS 11,ILS-I,TERMINAL,108700,,,,,,112.224,,18,58.40167,15.70181,173,ES,ESSL,11,SE
lsn-ils-lf-lfll,LSN,ILS 35R,ILS-III,TERMINAL,111500,,,,,,355.148,,18,45.73767,5.09153,820,LF,LFLL,35R,FR
lss-ils-lf-lfll,LSS,ILS 17L,ILS-I,TERMINAL,109100,,,,,,175.148,,18,45.70786,5.09517,788,LF,LFLL,17L,FR
lt-ils-lf-lfat,LT,ILS 13,ILS-I,TERMINAL,110150,,,,,,133.560,,18,50.51161,1.63292,72,LF,LFAT,13,FR
lt-ils-nw-nwww,LT,ILS 11,ILS-I,TERMINAL,109900,,,,,,121.246,,18,-22.02383,166.22953,51,NW,NWWW,11,NC
lti-ils-fa-falm,LTI,ILS 10,ILS-I,TERMINAL,111100,,,,,,89.717,,18,-23.15986,29.71941,3072,FA,FALM,10,ZA
lw-ils-zk-zkpy,LW,ILS 35,ILS-I,TERMINAL,109900,,,,,,343.033,,18,39.22337,125.66324,89,ZK,ZKPY,35,KP
lwi-ils-fa-falw,LWI,ILS 20L,ILS-I,TERMINAL,108900,,,,,,181.162,,18,-32.98179,18.16598,103,FA,FALW,20L,ZA
lwo-ils-eh-ehlw,LWO,ILS 23,ILS-I,TERMINAL,111750,,,,,,235.449,,18,53.21788,5.73469,4,EH,EHLW,23,NL
lwz-ils-eh-ehlw,LWZ,ILS 05,ILS-I,TERMINAL,111750,,,,,,55.449,,18,53.23309,5.77144,4,EH,EHLW,05,NL
lxi-ils-lf-lfsx,LXI,ILS 11,ILS-I,TERMINAL,108100,,,,,,113.157,,18,47.78136,6.37017,913,LF,LFSX,11,FR
ma-ils-fq-fqma,MA,ILS 23,ILS-II,TERMINAL,110300,,,,,,208.810,,18,-25.92786,32.56825,28,FQ,FQMA,23,MZ
ma-ils-lp-lpaz,MA,ILS 18,ILS-I,TERMINAL,110300,,,,,,171.071,,18,36.95561,-25.16747,283,LP,LPAZ,18,PT
maa-ils-le-lemd,MAA,ILS 32L,ILS-III,TERMINAL,109900,,,,,,322.320,,18,40.48669,-3.57789,1959,LE,LEMD,32L,ES
mao-ils-le-lemh,MAO,ILS 19,ILS-I,TERMINAL,111500,,,,,,188.968,,18,39.84975,4.21600,317,LE,LEMH,19,ES
mar-ils-gm-gmmx,MAR,ILS 10,ILS-I,TERMINAL,109700,,,,,,95.932,,18,31.60519,-8.01694,1558,GM,GMMX,10,MA
mar-ils-lj-ljmb,MAR,ILS 32,ILS-I,TERMINAL,110100,,,,,,326.202,,18,46.49158,15.67472,856,LJ,LJMB,32,SI
mbb-ils-le-lemd,MBB,ILS 32R,ILS-III,TERMINAL,109100,,,,,,322.333,,18,40.49706,-3.56006,1890,LE,LEMD,32R,ES
mbo-ils-fg-fgsl,MBO,ILS 22,ILS-I,TERMINAL,109700,,,,,,221.740,,18,3.74297,8.69762,52,FG,FGSL,22,GQ
mce-ils-lf-lfml,MCE,ILS 13R,ILS-I,TERMINAL,108300,,,,,,134.909,,18,43.42481,5.22581,8,LF,LFML,13R,FR
mcn-ils-vm-vmmc,MCN,ILS 34,ILS-II,TERMINAL,109700,,,,,,341.170,,18,22.16500,113.58583,13,VM,VMMC,34,MO
mcy-ils-lf-lfqe,MCY,ILS 01,ILS-I,TERMINAL,110500,,,,,,13.522,,18,49.23989,5.67700,789,LF,LFQE,01,FR
mdm-ils-lf-lfbm,MDM,ILS 27,ILS-I,TERMINAL,110500,,,,,,267.217,,18,43.91040,-0.54068,250,LF,LFBM,27,FR
mer-ils-lf-lfqt,MER,ILS 22,ILS-I,TERMINAL,109350,,,,,,217.399,,18,50.61053,2.63278,58,LF,LFQT,22,FR
mf-ils-ek-ekvg,MF,ILS 30,ILS-I,TERMINAL,110300,,,,,,298.305,,18,62.06768,-7.29353,282,EK,EKVG,30,FO
mh-ils-lf-lfsb,MH,ILS 15,ILS-III,TERMINAL,111550,,,,,,154.869,,18,47.58408,7.53328,908,LF,LFSB,15,FR
mi-ils-ef-efmi,MI,ILS 11,ILS-I,TERMINAL,109500,,,,,,112.637,,18,61.68327,27.21930,323,EF,EFMI,11,FI
mi-ils-hk-hkmo,MI,ILS 21,ILS-I,TERMINAL,110100,,,,,,209.160,,18,-4.04124,39.59069,257,HK,HKMO,21,KE
mi-ils-lf-lfsg,MI,ILS 26,ILS-I,TERMINAL,110900,,,,,,265.071,,18,48.32397,6.04853,1082,LF,LFSG,26,FR
min-ils-hs-hsmn,MIN,ILS 02,ILS-II,TERMINAL,108500,,,,,,23.242,,18,18.46334,31.85280,921,HS,HSMN,02,SD
mir-ils-li-lipr,MIR,ILS 31,ILS-I,TERMINAL,109300,,,,,,307.805,,18,44.03092,12.59267,39,LI,LIPR,31,IT
mis-ils-dt-dtmb,MIS,ILS 07,ILS-I,TERMINAL,109900,,,,,,73.551,,18,35.76217,10.77203,8,DT,DTMB,07,TN
mis-ils-hs-hsmn,MIS,ILS 20,ILS-II,TERMINAL,109500,,,,,,203.242,,18,18.42285,31.83447,921,HS,HSMN,20,SD
mk-ils-es-esmk,MK,ILS 19,ILS-I,TERMINAL,108500,,,,,,187.139,,18,55.90822,14.08253,92,ES,ESMK,19,SE
