slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
iizj-im-k5-kord,IIZJ,IM 10R,IM,TERMINAL,110750,,,,,,89.877,,,41.95720,-87.93102,680,K5,KORD,10R,US
ijan-im-k7-kjan,IJAN,IM 16L,IM,TERMINAL,110500,,,,,,158.083,,,32.33061,-90.07886,290,K7,KJAN,16L,US
ijax-im-k7-kjax,IJAX,IM 08,IM,TERMINAL,110700,,,,,,70.465,,,30.49542,-81.70257,28,K7,KJAX,08,US
ijfk-im-k6-kjfk,IJFK,IM 04R,IM,TERMINAL,109500,,,,,,30.677,,,40.62331,-73.77197,14,K6,KJFK,04R,US
ijjm-im-k5-ksdf,IJJM,IM 35R,IM,TERMINAL,110550,,,,,,344.972,,,38.16304,-85.72310,464,K5,KSDF,35R,US
ijvh-im-k6-kbgr,IJVH,IM 15,IM,TERMINAL,109500,,,,,,134.292,,,44.82002,-68.84631,184,K6,KBGR,15,US
ijyv-im-k4-kiah,IJYV,IM 26L,IM,TERMINAL,109700,,,,,,269.958,,,29.99344,-95.32239,89,K4,KIAH,26L,US
ikd-im-rj-rjbb,IKD,IM 06R,IM,TERMINAL,108100,,,,,,50.879,,,34.41592,135.22711,0,RJ,RJBB,06R,JP
ikf-im-rj-rjaa,IKF,IM 16R,IM,TERMINAL,111500,,,,,,149.622,,,35.77656,140.36672,130,RJ,RJAA,16R,JP
ikj-im-rj-rjbb,IKJ,IM 06L,IM,TERMINAL,108700,,,,,,50.869,,,34.42711,135.20403,0,RJ,RJBB,06L,JP
ikma-im-rk-rkpk,IKMA,IM 36L,IM,TERMINAL,108500,,,,,,353.977,,,35.16253,128.93917,0,RK,RKPK,36L,KR
ikn-im-rj-rjbb,IKN,IM 24L,IM,TERMINAL,110700,,,,,,230.925,,,34.43869,135.26104,0,RJ,RJBB,24L,JP
iku-im-rj-rjft,IKU,IM 07,IM,TERMINAL,109300,,,,,,64.370,,,32.82995,130.83668,632,RJ,RJFT,07,JP
ikw-im-rj-rjbb,IKW,IM 24R,IM,TERMINAL,108500,,,,,,230.869,,,34.45273,135.24219,0,RJ,RJBB,24R,JP
ildz-im-k3-kstl,ILDZ,IM 12L,IM,TERMINAL,108900,,,,,,122.315,,,38.75332,-90.36942,530,K3,KSTL,12L,US
ilhj-im-k5-kbmi,ILHJ,IM 20,IM,TERMINAL,111900,,,,,,197.846,,,40.48789,-88.90594,844,K5,KBMI,20,US
iliz-im-k5-kcle,ILIZ,IM 06L,IM,TERMINAL,111550,,,,,,49.854,,,41.39832,-81.87594,762,K5,KCLE,06L,US
illg-im-k7-kgso,ILLG,IM 05L,IM,TERMINAL,109550,,,,,,45.868,,,36.09761,-79.96114,904,K7,KGSO,05L,US
ilsq-im-k6-kewr,ILSQ,IM 22L,IM,TERMINAL,108700,,,,,,205.742,,,40.70036,-74.15894,0,K6,KEWR,22L,US
ilxb-im-k6-kpit,ILXB,IM 10L,IM,TERMINAL,111700,,,,,,91.969,,,40.50244,-80.27417,1176,K6,KPIT,10L,US
imdt-im-k6-kmdt,IMDT,IM 13,IM,TERMINAL,110900,,,,,,116.882,,,40.19886,-76.77854,306,K6,KMDT,13,US
imed-im-k5-kord,IMED,IM 10L,IM,TERMINAL,111100,,,,,,89.895,,,41.96904,-87.93469,677,K5,KORD,10L,US
imht-im-k6-kmht,IMHT,IM 35,IM,TERMINAL,109100,,,,,,336.604,,,42.91869,-71.42509,264,K6,KMHT,35,US
imke-im-k5-kmke,IMKE,IM 01L,IM,TERMINAL,110300,,,,,,7.130,,,42.92907,-87.89789,706,K5,KMKE,01L,US
