slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
buu-dme-k5,BUU,Burbun (Burlington) DME,DME,ENROUTE,114500,92X,1116000,1179000,,,,,25,42.68932,-88.30178,772,K5,,,US
bv-dme-gc,BV,La Palma DME,DME,ENROUTE,112400,71X,1095000,1158000,,,,,130,28.60161,-17.75658,197,GC,,,ES
bvk-dme-pa,BVK,Buckland DME,DME,ENROUTE,113100,78X,1102000,1165000,,,,,130,65.97886,-161.14571,24,PA,,,US
bwg-dme-k5,BWG,Bowling Green DME,DME,ENROUTE,117900,126X,1150000,1213000,,,,,130,36.92874,-86.44343,568,K5,,,US
cai-dme-tv,CAI,Canouan (St. Vincent) DME,DME,ENROUTE,111400,51X,1075000,1012000,,,,,130,12.69623,-61.33924,98,TV,,,VC
cal-dme-sb,CAL,Caldas Novas DME,DME,ENROUTE,113200,79X,1103000,1166000,,,,,150,-17.72494,-48.61331,2300,SB,,,BR
cat-dme-rp,CAT,Caticlan DME,DME,ENROUTE,113400,81X,1105000,1168000,,,,,150,11.92437,121.95721,80,RP,,,PH
cba-dme-gm,CBA,Anfa DME,DME,ENROUTE,116900,116X,1140000,1203000,,,,,130,33.52150,-7.67719,365,GM,,,MA
cct-dme-k5,CCT,Central City DME,DME,ENROUTE,109800,35X,1059000,996000,,,,,40,37.38242,-87.26370,452,K5,,,US
ceu-dme-ge,CEU,Ceuta DME,DME,ENROUTE,117750,124Y,1148000,1085000,,,,,40,35.89250,-5.30528,1,GE,,,ES
cgi-dme-k3,CGI,Cape Girardeau DME,DME,ENROUTE,112900,76X,1100000,1163000,,,,,40,37.22754,-89.57241,340,K3,,,US
cgn-dme-lf,CGN,Charles-De-Gaulle (Paris) DME,DME,ENROUTE,115350,100Y,1124000,1061000,,,,,25,49.01992,2.50011,385,LF,,,FR
chu-dme-lr,CHU,Dealul Ciuhii DME,DME,ENROUTE,109200,29X,1053000,990000,,,,,130,46.18306,24.82056,2500,LR,,,RO
ci-dme-nz,CI,Chatham (Chatham Islands) DME,DME,ENROUTE,116200,109X,1133000,1196000,,,,,130,-43.95702,-176.56634,50,NZ,,,NZ
cis-dme-mn,CIS,Corn Island DME,DME,ENROUTE,114400,91X,1115000,1178000,,,,,130,12.17417,-83.05778,45,MN,,,NI
cni-dme-lr,CNI,Cenei DME,DME,ENROUTE,115600,103X,1127000,1190000,,,,,130,45.71611,20.90750,300,LR,,,RO
cnt-dme-k2,CNT,Currant DME,DME,ENROUTE,114950,96Y,1120000,1057000,,,,,130,38.66833,-115.59889,4805,K2,,,US
cod-dme-ed,COD,Cochstedt DME,DME,ENROUTE,113350,80Y,1104000,1041000,,,,,40,51.85390,11.42334,598,ED,,,DE
com-dme-ym,COM,Cooma DME,DME,ENROUTE,114000,87X,1111000,1174000,,,,,125,-36.35431,148.95769,3117,YM,,,AU
csx-dme-k3,CSX,Cardinal DME,DME,ENROUTE,116450,111Y,1135000,1072000,,,,,130,38.75274,-90.36096,530,K3,,,US
ctw-dme-k5,CTW,Newcomerstown DME,DME,ENROUTE,111800,55X,1079000,1016000,,,,,40,40.22921,-81.47648,1180,K5,,,US
cva-dme-ls,CVA,Corvatsch DME,DME,ENROUTE,112050,57Y,1081000,1144000,,,,,130,46.41806,9.82167,10987,LS,,,CH
cvo-dme-sb,CVO,Curvelo DME,DME,ENROUTE,113400,81X,1105000,1168000,,,,,150,-18.74764,-44.45483,2288,SB,,,BR
cza-dme-ep,CZA,Czaplinek DME,DME,ENROUTE,117000,117X,1141000,1204000,,,,,130,53.50778,16.30111,591,EP,,,PL
czf-dme-pa,CZF,Cape Romanzof DME,DME,ENROUTE,116750,114Y,1138000,1075000,,,,,130,61.77601,-166.04344,428,PA,,,US
dar-dme-lp,DAR,Arouca DME,DME,ENROUTE,114900,96X,1120000,1183000,,,,,130,40.93333,-8.22528,2395,LP,,,PT
dar-dme-zm,DAR,Darkhan DME,DME,ENROUTE,115700,104X,1128000,1191000,,,,,40,49.49278,105.99250,3150,ZM,,,MN
dbe-dme-ut,DBE,Dushanbe DME,DME,ENROUTE,114200,89X,1113000,1176000,,,,,130,38.54178,68.82194,2461,UT,,,TJ
dcp-dme-rc,DCP,Pingtung DME,DME,ENROUTE,113500,82X,1106000,1169000,,,,,125,22.67139,120.42725,190,RC,,,TW
dcs-dme-eg,DCS,Dean Cross DME,DME,ENROUTE,115200,99X,1123000,1186000,,,,,130,54.72194,-3.34056,700,EG,,,GB
ddd-dme-k3,DDD,Port City DME,DME,ENROUTE,116500,112X,1136000,1199000,,,,,40,41.36630,-91.14928,543,K3,,,US
dfo-dme-sf,DFO,Stanley DME,DME,ENROUTE,113300,80X,1104000,1167000,,,,,125,-51.68450,-57.77754,88,SF,,,FK
dgg-dme-pa,DGG,Red Dog DME,DME,ENROUTE,108600,23X,1047000,984000,,,,,125,68.03249,-162.90417,950,PA,,,US
dht-dme-lp,DHT,Monte Da Guia DME,DME,ENROUTE,113600,83X,1107000,1170000,,,,,130,38.52000,-28.62944,427,LP,,,PT
di-dme-fm,DI,Antsiranana DME,DME,ENROUTE,112100,58X,1082000,1019000,,,,,40,-12.34938,49.29502,374,FM,,,MG
dia-dme-ep,DIA,Dzialyn DME,DME,ENROUTE,117950,126Y,1150000,1087000,,,,,130,53.07944,21.17556,492,EP,,,PL
dkk-dme-k6,DKK,Dunkirk DME,DME,ENROUTE,116200,109X,1133000,1196000,,,,,130,42.49040,-79.27410,681,K6,,,US
dlz-dme-zm,DLZ,Dalanzadgad DME,DME,ENROUTE,115300,100X,1124000,1187000,,,,,40,43.59833,104.42861,4823,ZM,,,MN
dml-dme-lp,DML,Alcaria Ruiva DME,DME,ENROUTE,114500,92X,1116000,1179000,,,,,130,37.70075,-7.76364,1181,LP,,,PT
dmn-dme-ed,DMN,Munich DME,DME,ENROUTE,116000,107X,1131000,1194000,,,,,40,48.36688,11.79401,1480,ED,,,DE
dmr-dme-lp,DMR,Marao DME,DME,ENROUTE,114600,93X,1117000,1180000,,,,,130,41.24806,-7.88639,4692,LP,,,PT
dms-dme-ed,DMS,Munich DME,DME,ENROUTE,115000,97X,1121000,1184000,,,,,40,48.34069,11.77817,1505,ED,,,DE
dmt-dme-lp,DMT,Montargil DME,DME,ENROUTE,110800,45X,1069000,1006000,,,,,130,39.07722,-8.18750,800,LP,,,PT
dmt-dme-sb,DMT,Diamantina DME,DME,ENROUTE,112400,71X,1095000,1158000,,,,,150,-18.23165,-43.64827,4449,SB,,,BR
dmu-dme-lp,DMU,Muro DME,DME,ENROUTE,113800,85X,1109000,1172000,,,,,130,41.81278,-8.19528,4560,LP,,,PT
dnd-dme-ed,DND,Wax DME,DME,ENROUTE,115400,101X,1125000,1188000,,,,,40,51.12950,13.75757,761,ED,,,DE
dnr-dme-ut,DNR,Dangara DME,DME,ENROUTE,114100,88X,1112000,1175000,,,,,130,38.26316,69.22186,7615,UT,,,TJ
dom-dme-td,DOM,Douglas Charles DME,DME,ENROUTE,116400,111X,1135000,1198000,,,,,150,15.55056,-61.29556,63,TD,,,DM
dre-dme-ep,DRE,Drezdenko DME,DME,ENROUTE,115300,100X,1124000,1187000,,,,,130,52.81694,15.83250,197,EP,,,PL
dsk-dme-um,DSK,Dashki DME,DME,ENROUTE,114250,89Y,1113000,1050000,,,,,40,54.24583,27.48044,1200,UM,,,BY
duc-dme-k4,DUC,Duncan DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,40,34.38436,-97.91694,1089,K4,,,US
dud-dme-eg,DUD,Dundonald DME,DME,ENROUTE,115450,101Y,1125000,1062000,,,,,130,55.55889,-4.60167,506,EG,,,GB
dut-dme-pa,DUT,Dutch Harbor DME,DME,ENROUTE,113900,86X,1110000,1173000,,,,,125,53.90498,-166.54881,272,PA,,,US
e3-dme-cy,E3,Wabasca DME,DME,ENROUTE,110400,41X,1065000,1002000,,,,,125,55.96333,-113.82333,1820,CY,,,CA
eaa-dme-pa,EAA,Eagle DME,DME,ENROUTE,114250,89Y,1113000,1050000,,,,,125,64.77778,-141.14064,853,PA,,,US
ecb-dme-k5,ECB,Newcombe DME,DME,ENROUTE,110400,41X,1065000,1002000,,,,,40,38.15836,-82.91006,1070,K5,,,US
efd-dme-ed,EFD,Erfurt DME,DME,ENROUTE,112050,57Y,1081000,1144000,,,,,40,50.98261,10.95772,1075,ED,,,DE
eko-dme-en,EKO,Ekofisk-L DME,DME,ENROUTE,115300,100X,1124000,1187000,,,,,130,56.54227,3.22368,268,EN,,,NO
elo-dme-k3,ELO,Ely DME,DME,ENROUTE,109600,33X,1057000,994000,,,,,40,47.82190,-91.83014,1489,K3,,,US
elz-dme-k6,ELZ,Wellsville DME,DME,ENROUTE,111400,51X,1075000,1012000,,,,,40,42.08965,-77.99956,2297,K6,,,US
emo-dme-lb,EMO,Emona DME,DME,ENROUTE,113650,83Y,1107000,1044000,,,,,130,42.75306,27.75861,1800,LB,,,BG
enw-dme-k5,ENW,Kenosha DME,DME,ENROUTE,109200,29X,1053000,990000,,,,,25,42.59906,-87.93173,734,K5,,,US
erb-dme-en,ERB,Ertsrudberget DME,DME,ENROUTE,116250,109Y,1133000,1070000,,,,,40,60.28248,11.54748,1446,EN,,,NO
ese-dme-ek,ESE,Esebo DME,DME,ENROUTE,116600,113X,1137000,1200000,,,,,130,55.52250,8.55861,54,EK,,,DK
ewa-dme-k7,EWA,Kewanee DME,DME,ENROUTE,113800,85X,1109000,1172000,,,,,40,32.36767,-88.45717,342,K7,,,US
fah-dme-k5,FAH,Falls (Sheboygan) DME,DME,ENROUTE,110000,37X,1061000,998000,,,,,40,43.76879,-87.84877,744,K5,,,US
far-dme-lp,FAR,Faro DME,DME,ENROUTE,111200,49X,1073000,1010000,,,,,25,37.00881,-7.92581,100,LP,,,PT
fdn-dme-fm,FDN,Tolagnaro DME,DME,ENROUTE,115300,100X,1124000,1187000,,,,,40,-25.03767,46.95306,98,FM,,,MG
fen-dme-es,FEN,Fengersfors DME,DME,ENROUTE,115350,100Y,1124000,1061000,,,,,130,58.91692,12.29683,608,ES,,,SE
fhd-dme-ed,FHD,Friedrichshafen DME,DME,ENROUTE,112600,73X,1097000,1160000,,,,,40,47.66752,9.50504,1354,ED,,,DE
fhh-dme-ed,FHH,Hahn DME,DME,ENROUTE,117350,120Y,1144000,1081000,,,,,40,49.94165,7.26060,1668,ED,,,DE
flp-dme-k4,FLP,Flippin DME,DME,ENROUTE,116050,107Y,1131000,1068000,,,,,130,36.29965,-92.45839,782,K4,,,US
frd-dme-ed,FRD,Fred DME,DME,ENROUTE,115900,106X,1130000,1193000,,,,,40,50.02981,8.56821,440,ED,,,DE
fre-dme-lo,FRE,Freistadt DME,DME,ENROUTE,113500,82X,1106000,1169000,,,,,130,48.43178,14.12983,2014,LO,,,AT
frl-dme-es,FRL,Farila DME,DME,ENROUTE,116500,112X,1136000,1199000,,,,,130,61.81822,15.84586,1233,ES,,,SE
frm-dme-k3,FRM,Fairmont DME,DME,ENROUTE,110200,39X,1063000,1000000,,,,,40,43.64598,-94.42255,1164,K3,,,US
fro-dme-eh,FRO,Lelystad DME,DME,ENROUTE,111400,51X,1075000,1012000,,,,,130,52.45257,5.50806,1,EH,,,NL
frt-dme-eh,FRT,Haastrecht DME,DME,ENROUTE,117150,118Y,1142000,1079000,,,,,130,52.00435,4.76913,1,EH,,,NL
fu-dme-ng,FU,Funafuti DME,DME,ENROUTE,113300,80X,1104000,1167000,,,,,130,-8.52458,179.19752,39,NG,,,TV
fue-dme-gc,FUE,Fuerteventura DME,DME,ENROUTE,108000,17X,1041000,978000,,,,,40,28.38246,-13.86617,98,GC,,,ES
gam-dme-pa,GAM,Gambell DME,DME,ENROUTE,114500,92X,1116000,1179000,,,,,130,63.78187,-171.73678,30,PA,,,US
gbd-dme-rj,GBD,Goboh DME,DME,ENROUTE,116900,116X,1140000,1203000,,,,,130,33.91010,135.10618,1118,RJ,,,JP
gco-dme-k5,GCO,Chicago DME,DME,ENROUTE,108250,19Y,1043000,1106000,,,,,40,41.99409,-87.90233,646,K5,,,US
gfc-dme-en,GFC,Gullfaks DME,DME,ENROUTE,113650,83Y,1107000,1044000,,,,,130,61.21472,2.27361,312,EN,,,NO
gg-dme-uu,GG,Gagarin DME,DME,ENROUTE,112200,59X,1083000,1020000,,,,,130,55.55500,35.02194,689,UU,,,RU
ghm-dme-k7,GHM,Graham (Centerville) DME,DME,ENROUTE,111600,53X,1077000,1014000,,,,,40,35.83392,-87.45176,775,K7,,,US
gl-dme-uw,GL,Golitsyno DME,DME,ENROUTE,110800,45X,1069000,1006000,,,,,40,53.62778,44.12278,591,UW,,,RU
glo-dme-eg,GLO,Green Lowther DME,DME,ENROUTE,109650,33Y,1057000,1120000,,,,,130,55.39000,-3.73667,2408,EG,,,GB
glw-dme-uu,GLW,Glotayevo DME,DME,ENROUTE,113500,82X,1106000,1169000,,,,,130,55.16278,37.79861,689,UU,,,RU
gmn-dme-ei,GMN,Gormanston DME,DME,ENROUTE,112900,76X,1100000,1163000,,,,,130,53.64681,-6.23492,100,EI,,,IE
gnp-dme-k4,GNP,Glenpool (Tulsa) DME,DME,ENROUTE,110600,43X,1067000,1004000,,,,,25,35.92090,-95.96865,810,K4,,,US
gog-dme-k2,GOG,Goodsprings DME,DME,ENROUTE,112050,57Y,1081000,1144000,,,,,130,35.89425,-115.49608,6202,K2,,,US
grv-dme-k6,GRV,Grantsville DME,DME,ENROUTE,112300,70X,1094000,1157000,,,,,40,39.63503,-79.05053,2640,K6,,,US
gsb-dme-lo,GSB,Gaisberg DME,DME,ENROUTE,109450,31Y,1055000,1118000,,,,,130,47.80511,13.11161,4280,LO,,,AT
gte-dme-yb,GTE,Groote Eylandt DME,DME,ENROUTE,114800,95X,1119000,1182000,,,,,125,-13.97536,136.45496,63,YB,,,AU
gtg-dme-ei,GTG,Glenteig DME,DME,ENROUTE,114150,88Y,1112000,1049000,,,,,130,52.85308,-6.14553,1000,EI,,,IE
gth-dme-k4,GTH,Guthrie DME,DME,ENROUTE,114500,92X,1116000,1179000,,,,,40,33.77828,-100.33620,1941,K4,,,US
gud-dme-ug,GUD,Gudauri DME,DME,ENROUTE,110800,45X,1069000,1006000,,,,,130,42.49167,44.49611,8900,UG,,,GE
gun-dme-en,GUN,Gunnarberget DME,DME,ENROUTE,116900,116X,1140000,1203000,,,,,40,77.64922,15.07936,2578,EN,,,SJ
gup-dme-sb,GUP,Gurupi DME,DME,ENROUTE,114200,89X,1113000,1176000,,,,,40,-11.73631,-49.13649,1181,SB,,,BR
gvr-dme-k5,GVR,Hanover (Madison) DME,DME,ENROUTE,114650,93Y,1117000,1054000,,,,,130,38.75834,-85.47064,806,K5,,,US
gx-dme-cy,GX,Gillam DME,DME,ENROUTE,114400,91X,1115000,1178000,,,,,125,56.35722,-94.70361,511,CY,,,CA
gzp-dme-lt,GZP,Gazipasa DME,DME,ENROUTE,114200,89X,1113000,1176000,,,,,130,36.30439,32.29750,217,LT,,,TR
hab-dme-k7,HAB,Hamilton DME,DME,ENROUTE,110400,41X,1065000,1002000,,,,,40,34.19877,-88.01162,802,K7,,,US
had-dme-ed,HAD,Hannover DME,DME,ENROUTE,113950,86Y,1110000,1047000,,,,,25,52.46875,9.69551,186,ED,,,DE
hay-dme-lt,HAY,Haymana DME,DME,ENROUTE,111800,55X,1079000,1016000,,,,,130,39.43664,32.50950,4275,LT,,,TR
hbd-dme-ed,HBD,Hannover DME,DME,ENROUTE,116900,116X,1140000,1203000,,,,,40,52.45526,9.65927,211,ED,,,DE
hbt-dme-pa,HBT,Borland (Sand Point) DME,DME,ENROUTE,113200,79X,1103000,1166000,,,,,130,55.31582,-160.51950,130,PA,,,US
hdw-dme-eg,HDW,Haverfordwest DME,DME,ENROUTE,116750,114Y,1138000,1075000,,,,,40,51.83201,-4.97012,201,EG,,,GB
hei-dme-en,HEI,Heidrun DME,DME,ENROUTE,115050,97Y,1121000,1058000,,,,,130,65.32556,7.31586,263,EN,,,NO
hgg-dme-es,HGG,Landvetter DME,DME,ENROUTE,113950,86Y,1110000,1047000,,,,,40,57.57936,12.31211,675,ES,,,SE
hig-dme-le,HIG,San Sebastian DME,DME,ENROUTE,113200,79X,1103000,1166000,,,,,25,43.38628,-1.79578,394,LE,,,ES
hk-dme-nz,HK,Hokitika DME,DME,ENROUTE,117500,122X,1146000,1209000,,,,,125,-42.72934,170.95622,150,NZ,,,NZ
hl-dme-nz,HL,Henley (Dunedin) DME,DME,ENROUTE,115700,104X,1128000,1191000,,,,,125,-45.94588,170.16193,131,NZ,,,NZ
hle-dme-k1,HLE,Hailey DME,DME,ENROUTE,108800,25X,1049000,986000,,,,,125,43.32979,-114.24372,4973,K1,,,US
hls-dme-eg,HLS,Lashenden DME,DME,ENROUTE,115950,106Y,1130000,1067000,,,,,40,51.15429,0.65060,72,EG,,,GB
hnd-dme-ut,HND,Khujand DME,DME,ENROUTE,114300,90X,1114000,1177000,,,,,130,40.21403,69.70150,1476,UT,,,TJ
hoc-dme-ls,HOC,Hochwald DME,DME,ENROUTE,113200,79X,1103000,1166000,,,,,130,47.46656,7.66544,2425,LS,,,CH
hot-dme-es,HOT,Hoting DME,DME,ENROUTE,115700,104X,1128000,1191000,,,,,130,64.23425,15.93328,2153,ES,,,SE
hr-dme-gc,HR,El Hierro DME,DME,ENROUTE,113200,79X,1103000,1166000,,,,,40,27.81606,-17.88644,98,GC,,,ES
hrk-dme-k5,HRK,Horlick (Racine) DME,DME,ENROUTE,117700,124X,1148000,1211000,,,,,25,42.76217,-87.81473,663,K5,,,US
hsa-dme-oi,HSA,Hesa (Esfahan) DME,DME,ENROUTE,113450,81Y,1105000,1042000,,,,,40,32.93258,51.56011,5256,OI,,,IR
huw-dme-k3,HUW,Hutton DME,DME,ENROUTE,111600,53X,1077000,1014000,,,,,40,36.87138,-91.89999,1222,K3,,,US
hvn-dme-k6,HVN,New Haven DME,DME,ENROUTE,109800,35X,1059000,996000,,,,,25,41.26231,-72.88518,6,K6,,,US
hyd-dme-rj,HYD,Yokosuka DME,DME,ENROUTE,116200,109X,1133000,1196000,,,,,130,35.25559,139.58746,502,RJ,,,JP
hyr-dme-k5,HYR,Hayward DME,DME,ENROUTE,113400,81X,1105000,1168000,,,,,40,46.01901,-91.44639,1208,K5,,,US
idq-dme-k1,IDQ,Cottonwood DME,DME,ENROUTE,115650,103Y,1127000,1064000,,,,,130,46.06547,-116.46475,5731,K1,,,US
ijx-dme-k5,IJX,Jacksonville DME,DME,ENROUTE,108600,23X,1047000,984000,,,,,25,39.77652,-90.23861,614,K5,,,US
ikk-dme-k5,IKK,Kankakee DME,DME,ENROUTE,111600,53X,1077000,1014000,,,,,40,41.07438,-87.85016,618,K5,,,US
ikm-dme-uu,IKM,Kamenka DME,DME,ENROUTE,111600,53X,1077000,1014000,,,,,130,55.22194,36.99500,689,UU,,,RU
iko-dme-uu,IKO,Kostino DME,DME,ENROUTE,113200,79X,1103000,1166000,,,,,130,56.30222,37.71139,787,UU,,,RU
ili-dme-pa,ILI,Iliamna DME,DME,ENROUTE,114400,91X,1115000,1178000,,,,,125,59.74753,-154.91015,209,PA,,,US
irn-dme-ut,IRN,Istaravshan DME,DME,ENROUTE,113900,86X,1110000,1173000,,,,,130,40.06058,68.94569,2251,UT,,,TJ
isi-dme-lr,ISI,Iasi DME,DME,ENROUTE,113500,82X,1106000,1169000,,,,,130,47.23431,27.57942,300,LR,,,RO
isq-dme-k5,ISQ,Schoolcraft Co. (Manistique) DME,DME,ENROUTE,114850,95Y,1119000,1056000,,,,,40,45.97634,-86.17344,680,K5,,,US
ith-dme-k6,ITH,Ithaca DME,DME,ENROUTE,111800,55X,1079000,1016000,,,,,40,42.49503,-76.45973,1112,K6,,,US
iv-dme-cy,IV,Island Lake DME,DME,ENROUTE,116000,107X,1131000,1194000,,,,,125,53.85333,-94.65333,806,CY,,,CA
izb-dme-ep,IZB,Izbica DME,DME,ENROUTE,117400,121X,1145000,1208000,,,,,130,50.87750,23.14944,787,EP,,,PL
izd-dme-lw,IZD,Izdeglavje DME,DME,ENROUTE,108000,17X,1041000,978000,,,,,25,41.34306,20.82056,2815,LW,,,MK
jap-dme-ld,JAP,Japetic DME,DME,ENROUTE,117650,123Y,1147000,1084000,,,,,130,45.74449,15.60818,2927,LD,,,HR
jbt-dme-rc-rcfn,JBT,Jhihben (Taitung) DME,DME,TERMINAL,108200,19X,1043000,980000,,,,,25,22.70903,121.09436,65,RC,RCFN,,TW
jed-dme-ep,JED,Jedrzejow DME,DME,ENROUTE,115600,103X,1127000,1190000,,,,,130,50.64722,20.25111,984,EP,,,PL
jir-dme-oi,JIR,Jiroft DME,DME,ENROUTE,112600,73X,1097000,1160000,,,,,125,28.73083,57.67186,2751,OI,,,IR
jns-dme-ef,JNS,Josie (Joensuu) DME,DME,ENROUTE,115700,104X,1128000,1191000,,,,,130,62.66050,29.61052,413,EF,,,FI
jps-dme-sb,JPS,Joao Pessoa DME,DME,ENROUTE,114000,87X,1111000,1174000,,,,,150,-7.14650,-34.94788,265,SB,,,BR
jrm-dme-oi,JRM,Jahrom DME,DME,ENROUTE,113800,85X,1109000,1172000,,,,,40,28.58508,53.58419,3374,OI,,,IR
jxn-dme-k5,JXN,Jackson DME,DME,ENROUTE,115450,101Y,1125000,1062000,,,,,40,42.25924,-84.45855,994,K5,,,US
ka-dme-uu,KA,Tunoshna (Yaroslavl) DME,DME,ENROUTE,109400,31X,1055000,992000,,,,,40,57.56250,40.17361,394,UU,,,RU
kad-dme-ef-efhk,KAD,Kadis (Helsinki) DME,DME,TERMINAL,117500,122X,1146000,1209000,,,,,25,60.14700,25.08107,138,EF,EFHK,,FI
kal-dme-lb,KAL,Kalotina DME,DME,ENROUTE,117550,122Y,1146000,1083000,,,,,130,42.94917,22.87500,3200,LB,,,BG
kbd-dme-ed,KBD,Karlsruhe/Baden-Baden DME,DME,ENROUTE,115800,105X,1129000,1192000,,,,,130,48.78023,8.08849,483,ED,,,DE
kg-dme-uu,KG,Krasnaya Gorbatka DME,DME,ENROUTE,110600,43X,1067000,1004000,,,,,130,55.86806,41.78417,492,UU,,,RU
khm-dme-oi,KHM,Gheshm Island DME,DME,ENROUTE,117100,118X,1142000,1205000,,,,,40,26.76308,55.90767,31,OI,,,IR
kk-dme-nz,KK,Kerikeri DME,DME,ENROUTE,116100,108X,1132000,1195000,,,,,125,-35.26247,173.91119,556,NZ,,,NZ
kka-dme-pa,KKA,Koyuk DME,DME,ENROUTE,113600,83X,1107000,1170000,,,,,130,64.93641,-161.15513,119,PA,,,US
kla-dme-ef,KLA,Kantola (Kuusamo) DME,DME,ENROUTE,114400,91X,1115000,1178000,,,,,130,65.99173,29.23584,923,EF,,,FI
klb-dme-ut,KLB,Kulob DME,DME,ENROUTE,114400,91X,1115000,1178000,,,,,130,37.98447,69.80172,2067,UT,,,TJ
kmi-dme-ep,KMI,Kmiecin DME,DME,ENROUTE,116800,115X,1139000,1202000,,,,,130,54.20167,19.14472,98,EP,,,PL
knd-dme-va,KND,Kandla DME,DME,ENROUTE,117700,124X,1148000,1211000,,,,,40,23.11142,70.10381,112,VA,,,IN
kni-dme-ef,KNI,Kainuu (Kajaani) DME,DME,ENROUTE,114900,96X,1120000,1183000,,,,,130,64.28254,27.65577,447,EF,,,FI
kns-dme-ef,KNS,Kaunis (Ivalo) DME,DME,ENROUTE,115800,105X,1129000,1192000,,,,,40,68.45400,27.45151,1374,EF,,,FI
ko-dme-uu,KO,Karmanovo DME,DME,ENROUTE,116400,111X,1135000,1198000,,,,,130,55.83333,34.85944,787,UU,,,RU
kor-dme-lo,KOR,Koralpe DME,DME,ENROUTE,109400,31X,1055000,992000,,,,,130,46.78734,14.97103,7041,LO,,,AT
krd-dme-ee,KRD,Kardla DME,DME,ENROUTE,117600,123X,1147000,1210000,,,,,40,58.99208,22.83097,100,EE,,,EE
krn-dme-ep,KRN,Karnice DME,DME,ENROUTE,117800,125X,1149000,1212000,,,,,130,51.94639,20.44472,591,EP,,,PL
ksn-dme-uk,KSN,Koshany DME,DME,ENROUTE,108600,23X,1047000,984000,,,,,130,50.94597,30.97781,480,UK,,,UA
kt-dme-nz,KT,Kaitaia DME,DME,ENROUTE,115800,105X,1129000,1192000,,,,,125,-35.02939,173.24117,270,NZ,,,NZ
ktb-dme-ut,KTB,Bokhtar DME,DME,ENROUTE,114500,92X,1116000,1179000,,,,,130,37.85972,68.86192,1378,UT,,,TJ
ktg-dme-rc,KTG,Hengchun DME,DME,ENROUTE,112700,74X,1098000,1161000,,,,,130,22.04378,120.73058,58,RC,,,TW
ktz-dme-um,KTZ,Khatzezhyna DME,DME,ENROUTE,115450,101Y,1125000,1062000,,,,,40,53.91511,27.28122,1100,UM,,,BY
ku-dme-un,KU,Biysk DME,DME,ENROUTE,111000,47X,1071000,1008000,,,,,130,52.46472,85.41389,689,UN,,,RU
ku-dme-uu,KU,Skuratovo DME,DME,ENROUTE,115200,99X,1123000,1186000,,,,,130,53.57333,37.05500,886,UU,,,RU
kvr-dme-uk,KVR,Kryvyi Rih DME,DME,ENROUTE,116000,107X,1131000,1194000,,,,,40,48.05100,33.21214,430,UK,,,UA
ky-dme-uu,KY,Kromy DME,DME,ENROUTE,110200,39X,1063000,1000000,,,,,130,52.71444,35.74472,886,UU,,,RU
kzl-dme-un,KZL,Kyzyl DME,DME,ENROUTE,112300,70X,1094000,1157000,,,,,130,51.59361,94.20944,2165,UN,,,RU
lap-dme-ls,LAP,La Praz DME,DME,ENROUTE,110650,43Y,1067000,1130000,,,,,130,46.67611,6.41333,4244,LS,,,CH
laz-dme-ur,LAZ,Lazarevskoye DME,DME,ENROUTE,117400,121X,1145000,1208000,,,,,130,43.90917,39.33694,131,UR,,,RU
lhi-dme-yb,LHI,Lord Howe DME,DME,ENROUTE,114300,90X,1114000,1177000,,,,,125,-31.52900,159.07258,43,YB,,,AU
lin-dme-ep,LIN,Linin DME,DME,ENROUTE,113100,78X,1102000,1165000,,,,,130,51.93278,21.15861,492,EP,,,PL
ljt-dme-k5,LJT,Timmerman (Milwaukee) DME,DME,ENROUTE,115650,103Y,1127000,1064000,,,,,40,43.10977,-88.03728,737,K5,,,US
lld-dme-ed-eddp,LLD,Schkeuditz South (Leipzig-Halle) DME,DME,TERMINAL,112150,58Y,1082000,1145000,,,,,125,51.41499,12.23019,489,ED,EDDP,,DE
lme-dme-ek,LME,Lemme DME,DME,ENROUTE,115350,100Y,1124000,1061000,,,,,130,55.99278,8.35444,76,EK,,,DK
lmx-dme-k2,LMX,Alamo DME,DME,ENROUTE,113650,83Y,1107000,1044000,,,,,130,37.36234,-115.19306,3712,K2,,,US
lnd-dme-ed,LND,Schkeuditz North (Leipzig-Halle) DME,DME,ENROUTE,113500,82X,1106000,1169000,,,,,125,51.43431,12.22571,446,ED,,,DE
lnr-dme-k5,LNR,Lone Rock DME,DME,ENROUTE,116050,107Y,1131000,1068000,,,,,40,43.29440,-90.13315,1185,K5,,,US
lp-dme-uu,LP,Chulkovo DME,DME,ENROUTE,109200,29X,1053000,990000,,,,,130,55.55278,38.03556,787,UU,,,RU
lpz-dme-sl,LPZ,La Paz DME,DME,ENROUTE,114100,88X,1112000,1175000,,,,,130,-16.50778,-68.16917,13314,SL,,,BO
lrd-dme-ed,LRD,Lahr DME,DME,ENROUTE,108050,17Y,1041000,1104000,,,,,40,48.36414,7.82752,559,ED,,,DE
lse-dme-k5,LSE,La Crosse DME,DME,ENROUTE,108400,21X,1045000,982000,,,,,25,43.87613,-91.25599,649,K5,,,US
