slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
iaum-gs-k3-kaum,IAUM,GS 35,GS,TERMINAL,110550,,,,,,352.154,3.00,18,43.65748,-92.93044,1226,K3,KAUM,35,US
iauo-gs-k7-kauo,IAUO,GS 36,GS,TERMINAL,110100,,,,,,1.029,3.00,18,32.60825,-85.43546,736,K7,KAUO,36,US
iaur-gs-va-vaau,IAUR,GS 27,GS,TERMINAL,110100,,,,,,269.424,3.00,18,19.86206,75.40661,1907,VA,VAAU,27,IN
iav-gs-ey-eyvi,IAV,GS 01,GS,TERMINAL,110500,,,,,,21.860,3.00,18,54.62603,25.28217,600,EY,EYVI,01,LT
iav-gs-nc-ncrg,IAV,GS 26,GS,TERMINAL,110300,,,,,,270.005,3.00,18,-21.20345,-159.79821,15,NC,NCRG,26,CK
iav-gs-ym-ymav,IAV,GS 18,GS,TERMINAL,109500,,,,,,187.561,3.00,18,-38.03061,144.47080,69,YM,YMAV,18,AU
iava-gs-k3-krdr,IAVA,GS 17,GS,TERMINAL,111300,,,,,,179.988,2.60,18,47.97528,-97.40245,891,K3,KRDR,17,US
iavi-gs-li-lipa,IAVI,GS 05,GS,TERMINAL,109500,,,,,,47.733,2.50,18,46.02400,12.58716,332,LI,LIPA,05,IT
iavl-gs-k7-kavl,IAVL,GS 35,GS,TERMINAL,110500,,,,,,339.910,3.00,18,35.44429,-82.54058,2115,K7,KAVL,35,US
iavp-gs-k6-kavp,IAVP,GS 04,GS,TERMINAL,109900,,,,,,34.233,3.00,18,41.33103,-75.72843,953,K6,KAVP,04,US
iaw-gs-om-omaa,IAW,GS 31L,GS,TERMINAL,109300,,,,,,307.947,3.00,18,24.42453,54.66513,91,OM,OMAA,31L,AE
iaw-gs-rj-rjec,IAW,GS 34,GS,TERMINAL,110500,,,,,,334.253,3.00,18,43.66307,142.45093,729,RJ,RJEC,34,JP
iawd-gs-pg-pgum,IAWD,GS 06R,GS,TERMINAL,110900,,,,,,64.821,3.00,18,13.47722,144.78761,237,PG,PGUM,06R,GU
iawy-gs-k6-keri,IAWY,GS 24,GS,TERMINAL,110300,,,,,,234.393,3.00,18,42.08794,-80.16152,721,K6,KERI,24,US
iawz-gs-oi-oiaw,IAWZ,GS 30,GS,TERMINAL,109900,,,,,,304.252,3.06,18,31.32961,48.77314,65,OI,OIAW,30,IR
iax-gs-eg-egpd,IAX,GS 16,GS,TERMINAL,109900,,,,,,158.212,3.00,18,57.20801,-2.19974,215,EG,EGPD,16,GB
iaxm-gs-sk-skar,IAXM,GS 20,GS,TERMINAL,110300,,,,,,193.430,3.00,18,4.45927,-75.76416,3967,SK,SKAR,20,CO
iay-gs-ua-uatg,IAY,GS 32,GS,TERMINAL,108300,,,,,,329.979,3.00,18,47.11219,51.82667,-72,UA,UATG,32,KZ
iays-gs-k7-kays,IAYS,GS 19,GS,TERMINAL,108300,,,,,,179.248,3.00,18,31.25309,-82.39715,138,K7,KAYS,19,US
iayt-gs-lt-ltai,IAYT,GS 36C,GS,TERMINAL,110300,,,,,,6.253,3.00,18,36.88819,30.78978,223,LT,LTAI,36C,TR
iaz-gs-ul-ulaa,IAZ,GS 08,GS,TERMINAL,110300,,,,,,96.517,2.70,18,64.60244,40.69650,62,UL,ULAA,08,RU
iaz-gs-uw-uwww,IAZ,GS 33,GS,TERMINAL,111100,,,,,,340.428,2.70,18,53.49675,50.18353,477,UW,UWWW,33,RU
iazo-gs-k5-kazo,IAZO,GS 35,GS,TERMINAL,110900,,,,,,351.128,3.00,18,42.22674,-85.54712,862,K5,KAZO,35,US
ib-gs-ei-eime,IB,GS 10,GS,TERMINAL,109350,,,,,,101.978,3.00,18,53.30307,-6.46495,320,EI,EIME,10,IE
iba-gs-os-oslk,IBA,GS 17R,GS,TERMINAL,109100,,,,,,176.621,3.00,18,35.41105,35.94883,135,OS,OSLK,17R,SY
iba-gs-ub-ubbb,IBA,GS 35,GS,TERMINAL,109300,,,,,,359.341,3.00,18,40.46056,50.06172,100,UB,UBBB,35,AZ
iba-gs-yb-ybbn,IBA,GS 01R,GS,TERMINAL,109500,,,,,,26.919,3.00,18,-27.40086,153.12106,12,YB,YBBN,01R,AU
iba-gs-zg-zgsz,IBA,GS 34,GS,TERMINAL,109100,,,,,,333.162,3.00,18,22.62590,113.79919,23,ZG,ZGSZ,34,CN
ibab-gs-k2-kbab,IBAB,GS 15,GS,TERMINAL,109500,,,,,,161.427,2.75,18,39.14816,-121.44373,103,K2,KBAB,15,US
ibac-gs-wi-witt,IBAC,GS 17,GS,TERMINAL,111300,,,,,,168.391,3.00,18,5.53231,95.41964,65,WI,WITT,17,ID
