icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
3d4198,D-EXCA,Rockwell,Commander 114B,AC11,14557,L1P,,,,
3d48ee,D-EZWG,Rockwell,Commander 114B,AC11,14620,L1P,,,,
3e2ba0,D-IHSI,Rockwell,695 Jetprop Commander,AC95,95039,L2T,,,,
400aa5,G-PLAZ,Rockwell,Commander 112,AC11,345,L1P,,2005-10-20,,1975-01-01
400ac1,G-TWIZ,Rockwell,Commander 114,AC11,14375,L1P,,1999-02-19,,1978-01-01
400b15,G-BHRO,Rockwell,Commander 112,AC11,364,L1P,,2015-04-20,,1975-01-01
400b68,G-NATT,Rockwell,Commander 114A,AC11,14538,L1P,,1983-07-01,,1979-01-01
400bf6,G-BHSE,Rockwell,Commander 114,AC11,14161,L1P,,1985-07-15,,1976-01-01
400cdb,G-EMCA,Rockwell,Commander 114B,AC11,14661,L1P,,2007-12-01,,1999-01-01
400d3c,G-OVIN,Rockwell,Commander 112TC,AC11,13090,L1P,,2009-03-03,,1976-01-01
400d47,G-DASH,Rockwell,Commander 112,AC11,237,L1P,,2013-06-25,,1975-01-01
400d93,G-KEEF,Rockwell,Commander 114B,AC11,14610,L1P,,2004-06-17,,1994-01-01
400dc7,G-OLFT,Rockwell,Commander 114,AC11,14274,L1P,,2001-07-09,,1977-01-01
400e1b,G-HILO,Rockwell,Commander 114,AC11,14224,L1P,,2013-11-26,,1977-01-01
400ef9,G-JURG,Rockwell,Commander 114A,AC11,14516,L1P,,2016-02-01,,1979-01-01
4010b4,G-OOJP,Rockwell,Commander 114B,AC11,14567,L1P,,2006-08-23,,1993-01-01
4011a6,G-OECM,Rockwell,Commander 114B,AC11,14627,L1P,,2016-12-13,,1995-01-01
40120d,G-ERIC,Rockwell,Commander 112TC,AC11,13010,L1P,,2015-07-13,,1976-01-01
40124f,G-BERI,Rockwell,Commander 114,AC11,14234,L1P,,2014-03-05,,1977-01-01
401bc3,G-BDAK,Rockwell,Commander 112,AC11,252,L1P,,2003-09-02,,1975-01-01
401bee,G-BDIE,Rockwell,Commander 112,AC11,342,L1P,,2009-07-28,,1975-01-01
401bfa,G-BDKW,Rockwell,Commander 112,AC11,106,L1P,,2012-06-18,,1973-01-01
401bfc,G-BDLT,Rockwell,Commander 112,AC11,363,L1P,,2014-02-10,,1975-01-01
401c48,G-BEBU,Rockwell,Commander 112,AC11,272,L1P,,2009-04-16,,1975-01-01
401c55,G-BEDG,Rockwell,Commander 112,AC11,482,L1P,,2008-05-21,,1976-01-01
401c56,G-TECH,Rockwell,Commander 114,AC11,14074,L1P,,2012-09-20,,1976-01-01
401c78,G-BENJ,Rockwell,Commander 112B,AC11,522,L1P,,2009-04-06,,1976-01-01
401c86,G-BEPY,Rockwell,Commander 112B,AC11,524,L1P,,2008-05-15,,1977-01-01
401d2d,G-BFPO,Rockwell,Commander 112B,AC11,530,L1P,,2009-08-28,,1976-01-01
401d51,G-BFXS,Rockwell,Commander 114,AC11,14271,L1P,,2007-04-24,,1977-01-01
401d5a,G-BFZM,Rockwell,Commander 112TC-A,AC11,13191,L1P,,2001-06-07,,1977-01-01
401e7e,G-ZIPA,Rockwell,Commander 114A,AC11,14505,L1P,,2013-01-03,,1979-01-01
401f25,G-BIOJ,Rockwell,Commander 112TC-A,AC11,13192,L1P,,,,
402008,G-BKAY,Rockwell,Commander 114,AC11,14411,L1P,,2000-05-23,,1978-01-01
40212d,G-BOLT,Rockwell,Commander 114,AC11,14428,L1P,,2007-07-21,,1978-01-01
40217f,G-CRIL,Rockwell,Commander 112B,AC11,521,L1P,,2015-03-10,,1976-01-01
4021cb,G-FLPI,Rockwell,Commander 112,AC11,205,L1P,,2013-11-06,,1974-01-01
402239,G-LITE,Rockwell,Commander 112,AC11,291,L1P,,2007-10-26,,1975-01-01
40266b,G-BMJL,Rockwell,Commander 114,AC11,14006,L1P,,2002-07-02,,1976-01-01
4027b8,G-BMWR,Rockwell,Commander 112,AC11,365,L1P,,2017-08-15,,1975-01-01
402ac6,G-DIME,Rockwell,Commander 114,AC11,14123,L1P,,1998-10-05,,1976-01-01
402e1a,G-BPTG,Rockwell,Commander 112TC,AC11,13067,L1P,,2007-11-27,,1976-01-01
402ed6,G-HROI,Rockwell,Commander 112,AC11,326,L1P,,1996-06-28,,1975-01-01
403291,G-LADS,Rockwell,Commander 114,AC11,14314,L1P,,1990-12-06,,1977-01-01
4032ea,G-IMPX,Rockwell,Commander 112B,AC11,512,L1P,,2016-02-04,,1976-01-01
403458,G-RCED,Rockwell,Commander 114,AC11,14241,L1P,,2008-09-01,,1977-01-01
4036ff,G-BUSW,Rockwell,Commander 114,AC11,14079,L1P,,2015-05-15,,1976-01-01
403c3c,G-FATB,Rockwell,Commander 114B,AC11,14624,L1P,,2000-04-28,,1994-01-01
403d39,G-OMUM,Rockwell,Commander 114,AC11,14067,L1P,,2014-12-04,,1976-01-01
403df2,G-JFER,Rockwell,Commander 114B,AC11,14638,L1P,,2016-09-03,,1996-01-01
403f20,G-FMLY,Rockwell,Commander 114B,AC11,14655,L1P,,2013-11-13,,1998-01-01
40418d,G-BYKB,Rockwell,Commander 114,AC11,14121,L1P,,2014-07-31,,1976-01-01
4042ca,G-EHXP,Rockwell,Commander 112,AC11,227,L1P,,2002-08-14,,1974-01-01
404c7e,G-HPSL,Rockwell,Commander 114B,AC11,14682,L1P,,2007-11-09,,2001-01-01
404ce0,G-HPSF,Rockwell,Commander 114B,AC11,14590,L1P,,2009-07-17,,1993-01-01
404e0a,G-CNCN,Rockwell,Commander 112TC-A,AC11,13151,L1P,,2009-11-06,,1977-01-01
407280,G-RJRC,Rockwell,Commander 114B,AC11,14615,L1P,,2016-12-22,,1994-01-01
43e8ac,M-BETS,Rockwell,695A Jetprop Commander,AC95,96034,L2T,,,,
43eb08,2-MIKE,Rockwell,Commander 114B,AC11,14676,L1P,,,,
43eb09,2-BOYS,Rockwell,Commander 114B,AC11,14609,L1P,,,,
43eb16,2-AKOP,Rockwell,Commander 114B,AC11,14663,L1P,,,,
43eb17,2-ZOOM,Rockwell,Commander 114B,AC11,14635,L1P,,,,
43eb1b,2-RACE,Rockwell,Commander 114B,AC11,14603,L1P,,,,
43eb1d,2-BEST,Rockwell,Commander 114B,AC11,14636,L1P,,,,
43eb3d,2-LAND,Rockwell,Commander 114B,AC11,14662,L1P,,,,
440225,OE-KMG,Rockwell,Commander 114B,AC11,14578,L1P,,,,
440450,OE-KHM,Rockwell,Commander 112TC,AC11,13018,L1P,,,,
449923,OO-FIC,Rockwell,Commander 114,AC11,14089,L1P,,,,
449de1,OO-GOA,Rockwell,690A Turbo Commander,AC90,11173,L2T,,,,
44c8b3,OO-RES,Rockwell,Commander 112A,AC11,373,L1P,,,,
44c9e2,OO-ROB,Rockwell,690B Turbo Commander,AC90,11409,L2T,,,,
44cb30,OO-RYP,Rockwell,Commander 112A,AC11,167,L1P,,,,
44ce74,OO-SST,Rockwell,Commander 114A,AC11,14521,L1P,,,,
44d8f6,OO-VGV,Rockwell,Commander 112A,AC11,196,L1P,,,,
460041,OH-ACN,Rockwell,690A Turbo Commander,AC90,11301,L2T,,,,
460e74,OH-FMI,Rockwell,690B Turbo Commander,AC90,11482,L2T,,,,
4685e4,SX-AOD,Rockwell,Commander 112A,AC11,427,L1P,,,,
4785ac,LN-HOK,Rockwell,Commander 114,AC11,14111,L1P,,,,
478643,LN-MIL,Rockwell,Commander 112A,AC11,452,L1P,,,,
4787a2,LN-PIP,Rockwell,Commander 112TC,AC11,13002,L1P,,,,
48c404,SP-SAC,Rockwell,Commander 114TC,AC11,20010,L1P,,,,
4904f0,CS-AGP,Rockwell,Commander 112A,AC11,192,L1P,,,,
490665,CS-ASE,Rockwell,Commander 112,AC11,73,L1P,,,,
491048,CS-DBH,Rockwell,Commander 114B,AC11,14591,L1P,,,,
491087,CS-DDG,Rockwell,Commander 112A,AC11,294,L1P,,,,
4910eb,CS-DGK,Rockwell,Commander 114,AC11,14302,L1P,,,,
49d05a,OK-NET,Rockwell,Commander 114,AC11,14407,L1P,,,,
49d140,OK-BMO,Rockwell,Commander 112TC-A,AC11,13256,L1P,,,,
49d1cc,OK-VYS,Rockwell,Commander 112A,AC11,172,L1P,,,,
4a6303,YR-XXC,Rockwell,690A Turbo Commander,AC90,11265,L2T,,,,
4a9e73,SE-GSS,Rockwell,690C Turbo Commander,AC90,11613,L2T,BLW,,,
4aa6b6,SE-IUV,Rockwell,690C Turbo Commander,AC90,11681,L2T,BLW,,,
4ab283,SE-LTC,Rockwell,Commander 112TC-A,AC11,13150,L1P,,,,
4ab29a,SE-LTZ,Rockwell,Commander 114B,AC11,14563,L1P,,,,
4ab355,SE-LZU,Rockwell,690A Turbo Commander,AC90,11121,L2T,,,,
4ab358,SE-LZX,Rockwell,690B Turbo Commander,AC90,11367,L2T,,,,
4ab46f,SE-MCO,Rockwell,Commander 112A,AC11,480,L1P,,,,
4ab4ce,SE-MFN,Rockwell,690C Turbo Commander,AC90,11617,L2T,,,,
4b2289,HB-NCB,Rockwell,Commander 112,AC11,165,L1P,,1974-08-28,,1974-01-01
4b228b,HB-NCD,Rockwell,Commander 112A,AC11,206,L1P,,,,
4b228d,HB-NCF,Rockwell,Commander 114,AC11,14034,L1P,,1976-04-22,,1976-01-01
4b228e,HB-NCG,Rockwell,Commander 112TC,AC11,13074,L1P,,1976-08-13,,1976-01-01
4b228f,HB-NCH,Rockwell,Commander 114,AC11,14050,L1P,,1976-05-11,,1976-01-01
4b2290,HB-NCI,Rockwell,Commander 114,AC11,14208,L1P,,1977-02-23,,1977-01-01
4b2296,HB-NCO,Rockwell,Commander 114,AC11,14183,L1P,,1981-04-21,,1976-01-01
4b2297,HB-NCP,Rockwell,Commander 114,AC11,14374,L1P,,1978-05-12,,1978-01-01
4b229a,HB-NCS,Rockwell,Commander 114,AC11,14356,L1P,,1979-06-08,,1979-01-01
4b229b,HB-NCT,Rockwell,Commander 112,AC11,442,L1P,,1979-04-04,,1976-01-01
4b22a0,HB-NCY,Rockwell,Commander 112,AC11,188,L1P,,1983-04-15,,1974-01-01
4b22a2,HB-NDA,Rockwell,Commander 112TC,AC11,13070,L1P,,1984-08-20,,1976-01-01
4b22a4,HB-NDC,Rockwell,Commander 114B,AC11,14550,L1P,,1992-09-01,,1992-01-01
4b22a6,HB-NDE,Rockwell,Commander 114,AC11,14150,L1P,,1997-09-02,,1976-01-01
4b22a8,HB-NDG,Rockwell,Commander 114A,AC11,14512,L1P,,2005-07-25,,1979-01-01
4b22ad,HB-NDL,Rockwell,Commander 112B,AC11,515,L1P,,2010-11-26,,1976-01-01
4b22bb,HB-NDZ,Rockwell,Commander 114B,AC11,14618,L1P,,2011-08-23,,1994-01-01
4b9034,TC-DAT,Rockwell,Commander 112B,AC11,538,L1P,,,,
4b9323,TC-DYC,Rockwell,Commander 114,AC11,14013,L1P,,,,
505cac,OM-KEL,Rockwell,Commander 112TC,AC11,13106,L1P,,,,
7304f6,1406,Rockwell,690 Turbo Commander,AC90,11045,L2T,,,,
7304f7,EP-AGW,Rockwell,690 Turbo Commander,AC90,11047,L2T,,,,
7394d4,4X-CYP,Rockwell,Commander 114,AC11,14207,L1P,,,,
7c0bbf,VH-CLT,Rockwell,690A Turbo Commander,AC90,11152,L2T,,,,1974-01-01
7c25a4,VH-HPY,Rockwell,695A Jetprop Commander,AC95,96051,L2T,,,,1982-01-01
7c3962,VH-LMC,Rockwell,695A Jetprop Commander,AC95,15026,L2T,,,,1983-01-01
7c3aaa,VH-LVG,Rockwell,690B Turbo Commander,AC90,11551,L2T,,,,1979-01-01
7c4c4d,VH-PCV,Rockwell,690A Turbo Commander,AC90,11283,L2T,,,,1975-01-01
7c7aca,VH-YJG,Rockwell,690A Turbo Commander,AC90,11308,L2T,,,,
86e3b8,JA8600,Rockwell,695 Jetprop Commander,AC95,95070,L2T,,,,
86e3c2,JA860A,Rockwell,695 Jetprop Commander,AC95,95078,L2T,,,,
90200b,5W-JMJ,Rockwell,690B Turbo Commander,AC90,11411,L2T,,,,
a013ed,N104DT,Rockwell,695A Jetprop Commander,AC95,96010,L2T,,,2023-08-31,1981-01-01
a023fd,N108SA,Rockwell,690B Turbo Commander,AC90,11416,L2T,,,2022-02-28,1977-01-01
a0340a,N112EE,Rockwell,690A Turbo Commander,AC90,11330,L2T,,,2024-08-31,1976-01-01
a0346a,N112JA,Rockwell,Commander 112TC-A,AC11,13182,L1P,,,2022-11-30,1977-01-01
a03b21,N114AT,Rockwell,Commander 114B,AC11,14619,L1P,,,2023-04-30,1994-01-01
a03caa,N114SL,Rockwell,Commander 112,AC11,122,L1P,,,2022-04-30,
a03fdd,N115MD,Rockwell,Commander 114TC,AC11,20039,L1P,,,2022-02-28,2001-01-01
a0406f,N115T,Rockwell,Commander 114TC,AC11,20035,L1P,,,2023-11-30,2000-01-01
a0440f,N116SB,Rockwell,Commander 114B,AC11,14678,L1P,,,2022-04-30,2000-01-01
a05335,N12VA,Rockwell,695B Jetprop Commander,AC95,96062,L2T,,,2023-05-31,
a05846,N121JW,Rockwell,690A Turbo Commander,AC90,11299,L2T,,,,
a06764,N125MM,Rockwell,690C Turbo Commander,AC90,11605,L2T,,,2021-12-31,1979-01-01
a06b0f,N126M,Rockwell,695 Jetprop Commander,AC95,95033,L2T,,,,
a09025,N1350J,Rockwell,Commander 112B,AC11,516,L1P,,,2022-02-28,1976-01-01
a091c6,N136D,Rockwell,Commander 114,AC11,14361,L1P,,,,
a0a05d,N14AF,Rockwell,Commander 112TC-A,AC11,13258,L1P,,,2022-12-31,1978-01-01
a0a606,N1407J,Rockwell,Commander 112A,AC11,407,L1P,,,2022-11-30,1975-01-01
