icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
c812df,ZK-IMN,MBB/Kawasaki,BK-117 B2,BK17,1018,H2T,,,,
c812ed,ZK-HYZ,MBB/Kawasaki,BK-117 A3,BK17,1010,H2T,,,,
c81395,ZK-HJK,MBB/Kawasaki,BK-117 A4,BK17,1020,H2T,,,,
c813b6,ZK-HUP,MBB/Kawasaki,BK-117 B2,BK17,1031,H2T,,,,
c8153b,9N-AEL,MBB/Kawasaki,BK-117 B1,BK17,1045,H2T,,,,
c8168c,ZK-HLN,MBB/Kawasaki,BK-117 A4,BK17,1017,H2T,,,,
c81719,ZK-HYE,MBB/Kawasaki,BK-117 A3,BK17,1008,H2T,,,,
c81abc,ZK-HHR,MBB/Kawasaki,BK-117 A4,BK17,1016,H2T,,,,
c81bea,ZK-HKZ,MBB/Kawasaki,BK-117 B1,BK17,1089,H2T,,,,
c81e04,ZK-IPT,MBB/Kawasaki,BK-117 B2,BK17,1080,H2T,,,,
c82012,ZK-HQI,MBB/Kawasaki,BK-117 B2,BK17,7139,H2T,,,,
c82058,ZK-IRU,MBB/Kawasaki,BK-117 B2,BK17,1101,H2T,,,,
c82226,ZK-HGU,MBB/Kawasaki,BK-117 B2,BK17,7229,H2T,,,,
c8224c,ZK-IFY,MBB/Kawasaki,BK-117 B1,BK17,1078,H2T,,,,
c82360,ZK-IMX,MBB/Kawasaki,BK-117 C1,BK17,1108,H2T,,,,
c8241a,ZK-ISE,MBB/Kawasaki,BK-117 B2,BK17,7240,H2T,,,,
c8241b,ZK-IYY,MBB/Kawasaki,BK-117 C1,BK17,1106,H2T,,,,
c8243c,ZK-IMC,MBB/Kawasaki,BK-117 C1,BK17,1112,H2T,,,,
c8246f,ZK-IWL,MBB/Kawasaki,BK-117 B2,BK17,7186,H2T,,,,
c82481,ZK-HCB,MBB/Kawasaki,BK-117 A4,BK17,1050,H2T,,,,
e17393,LV-WNS,MBB/Kawasaki,BK-117 C1,BK17,7515,H2T,,,,
e17497,LV-WRW,MBB/Kawasaki,BK-117 C1,BK17,7521,H2T,,,,
e1a043,LV-ZAC,MBB/Kawasaki,BK-117 C1,BK17,7524,H2T,,,,
