icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
3d3d68,D-EVMU,Aquila,AT01,A210,AT01-209,L1P,,,,
3d3f39,D-EWER,Aquila,AT01,A210,AT01-188,L1P,,,,
3d403a,D-EWOO,Aquila,AT01,A210,AT01-208,L1P,,,,
3d40b3,D-EWTF,Aquila,AT01,A210,AT01-225,L1P,,,,
3d4349,D-EXSR,Aquila,AT01,A210,AT01-128,L1P,,,,
3d43c0,D-EXXG,Aquila,AT01,A210,AT01-236,L1P,,,,
3d44cd,D-EYHP,Aquila,AT01,A210,AT01-186,L1P,,,,
3d46c7,D-EZBB,Aquila,AT01,A210,AT01-160,L1P,,,,
3d46f2,D-EZCS,Aquila,AT01,A210,AT01-249,L1P,,,,
3d47a8,D-EZJS,Aquila,AT01,A210,AT01-235,L1P,,,,
3d482a,D-EZOS,Aquila,AT01-100B,A210,AT01-100B-345,L1P,,,,
3d482b,D-EZOT,Aquila,AT01,A210,AT01-228,L1P,,,,
3d48c0,D-EZUM,Aquila,AT01,A210,AT01-107,L1P,,,,
401272,G-ROWA,Aquila,AT01,A210,AT01-174,L1P,,2013-03-11,,2007-01-01
401280,G-WTWO,Aquila,AT01,A210,AT01-176,L1P,,2008-01-09,,2007-01-01
4012a5,G-OKTI,Aquila,AT01,A210,AT01-172,L1P,,2007-10-12,,2007-01-01
406101,G-OESC,Aquila,AT01,A210,AT01-199,L1P,,2014-03-17,,2009-01-01
4063c5,G-GAEA,Aquila,AT01,A210,AT01-214,L1P,,2013-11-09,,2010-01-01
406adc,G-GAEC,Aquila,AT01-100A,A210,AT01-100A-312,L1P,,2014-01-24,,2014-01-01
406f54,G-GAED,Aquila,AT01-100A,A210,AT01-100A-328,L1P,,2015-09-30,,2015-01-01
406f55,G-OPDA,Aquila,AT01,A210,AT01-180,L1P,,2015-12-01,,2008-01-01
406fbd,G-TSDA,Aquila,AT01-100A,A210,AT01-100A-329,L1P,TFY,2015-12-09,,2015-01-01
406fbe,G-TSDB,Aquila,AT01-100A,A210,AT01-100A-330,L1P,TFY,2015-12-09,,2015-01-01
406fcc,G-TSDE,Aquila,AT01-100A,A210,AT01-100A-333,L1P,TFY,2016-02-24,,2016-01-01
406fcd,G-TSDC,Aquila,AT01-100A,A210,AT01-100A-332,L1P,TFY,2016-02-24,,2016-01-01
4401fc,OE-AFL,Aquila,AT01,A210,AT01-155,L1P,,,,
440260,OE-CUU,Aquila,AT01,A210,AT01-162,L1P,,,,
440288,OE-CSS,Aquila,AT01,A210,AT01-164,L1P,,,,
4404f9,OE-ALL,Aquila,AT01,A210,AT01-202,L1P,,,,
4406c9,OE-AKI,Aquila,AT01,A210,AT01-304,L1P,,,,
4406ea,OE-ABW,Aquila,AT01,A210,AT01-306,L1P,,,,
4406eb,OE-AJW,Aquila,AT01,A210,AT01-305,L1P,,,,
44072d,OE-AEB,Aquila,AT01-100C,A210,AT01-100C-308,L1P,,,,
44075a,OE-AKW,Aquila,AT01-100B,A210,AT01-100B-314,L1P,,,,
440897,OE-AFR,Aquila,AT01-100C,A210,AT01-100C-337,L1P,,,,
44b965,OO-NKE,Aquila,AT01,A210,AT01-149,L1P,,,,
47c029,LN-NRB,Aquila,AT01-100A,A210,AT01-100A-331,L1P,,,,
484fb3,PH-DHA,Aquila,AT01,A210,AT01-245,L1P,,,,
484fe6,PH-KLQ,Aquila,AT01,A210,AT01-251,L1P,,,,
485196,PH-DHB,Aquila,AT01,A210,AT01-203,L1P,,,,
4b301c,HB-SFS,Aquila,AT01,A210,AT01-109,L1P,,2003-04-24,,2003-01-01
4b301e,HB-SFU,Aquila,AT01,A210,AT01-141,L1P,,2005-10-19,,2005-01-01
4b301f,HB-SFV,Aquila,AT01,A210,AT01-151,L1P,,,,
4b3021,HB-SFX,Aquila,AT01,A210,AT01-216,L1P,,2011-04-15,,2011-01-01
4b3037,HB-SGT,Aquila,AT01-100C,A210,AT01-100C-324,L1P,,2015-04-17,,2015-01-01
4b3038,HB-SGU,Aquila,AT01-100C,A210,AT01-100C-325,L1P,,2015-07-30,,2015-01-01
7c4812,VH-OIS,Aquila,AT01,A210,AT01-250,L1P,,0208-06-05,,2012-01-01
