icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a9b049,N723SH,McDonnell Douglas,MD-83,MD83,49741,L2J,,,2022-08-31,
a9b400,N724SH,McDonnell Douglas,MD-83,MD83,49904,L2J,,,2022-08-31,
a9dce8,N73444,McDonnell Douglas,MD-82SF,MD82,49470,L2J,,,,
aa24e8,N7528A,McDonnell Douglas,MD-82,MD82,49920,L2J,AAL,,2022-01-31,1990-01-01
aa2b61,N7541A,McDonnell Douglas,MD-82,MD82,49995,L2J,AAL,,2022-03-31,1990-01-01
aa2c33,N7547A,McDonnell Douglas,MD-82,MD82,53029,L2J,AAL,,2022-02-28,1990-01-01
aa2c56,N7548A,McDonnell Douglas,MD-82,MD82,53030,L2J,AAL,,2022-01-31,
aa2ef4,N7550,McDonnell Douglas,MD-82,MD82,53032,L2J,AAL,,2022-02-28,1991-01-01
aa9992,N782SP,McDonnell Douglas,DC-8-72CF,DC87,46013,L4J,,,2024-04-30,1968-01-01
aa99b2,N782TW,McDonnell Douglas,DC-9-15F,DC91,45826,L2J,,,2023-04-30,1967-01-01
aa9d69,N783TW,McDonnell Douglas,DC-9-15F,DC91,47010,L2J,,,2022-07-31,1966-01-01
aaa120,N784TW,McDonnell Douglas,DC-9-15F,DC91,47014,L2J,,,2022-07-31,1967-01-01
aaa4d7,N785TW,McDonnell Douglas,DC-9-15F,DC91,47015,L2J,,,2022-07-31,1967-01-01
aaac45,N787TW,McDonnell Douglas,MD-83,MD83,49945,L2J,,,,
aad211,N797AL,McDonnell Douglas,DC-8-63,DC86,46163,L4J,,,2022-12-31,1972-01-01
aada49,N799JN,McDonnell Douglas,MD-11F,MD11,48799,L3J,,,2022-02-28,
aae789,N801WA,McDonnell Douglas,MD-83,MD83,53291,L2J,WAL,,2024-01-31,1992-01-01
aaeb40,N802WA,McDonnell Douglas,MD-83,MD83,53052,L2J,,,,
aaeef7,N803WA,McDonnell Douglas,MD-82,MD82,49507,L2J,,,,
aaf256,N804SN,McDonnell Douglas,MD-11F,MD11,48804,L3J,,,2023-08-31,
aaf2ae,N804WA,McDonnell Douglas,MD-83,MD83,49345,L2J,,,,
