icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a4f6d4,N419P,Bell,407,B407,54133,H1T,,,2023-03-31,2013-01-01
a4f95e,N42AZ,Bell,407,B407,53312,H1T,,,,
a4f9c3,N42F,Bell,206L-4 LongRanger IV,B06,52100,H1T,,,2022-09-30,1994-01-01
a4fa5c,N42MC,Bell,206B-3 JetRanger III,B06,4348,H1T,,,2021-11-30,1995-01-01
a4fa89,N42NY,Bell,429 GlobalRanger,B429,57214,H2T,,,2024-02-29,2014-01-01
a4fad3,N42RX,Bell,407,B407,53290,H1T,,,,
a4fae1,N42SL,Bell,206L-4 LongRanger IV,B06,52377,H1T,,,2022-08-31,2008-01-01
a4fafc,N42TN,Bell,OH-58A Kiowa,B06,41255,H1T,,,,
a4fba4,N420AE,Bell,206L-4 LongRanger IV,B06,52461,H1T,,,2023-05-31,2014-01-01
a4fc36,N420GA,Bell,407,B407,54066,H1T,,,2023-10-31,2011-01-01
a4fccc,N420NA,Bell,UH-1H Iroquois,UH1,65-10104,H1T,,,2021-07-31,
a4fcec,N420PH,Bell,407,B407,53747,H1T,,,2022-09-30,2007-01-01
a4fd21,N420RL,Bell,206L-4 LongRanger IV,B06,52303,H1T,,,2023-08-31,2004-01-01
a4fee1,N4206Z,Bell,OH-58A Kiowa,B06,71-20389,H1T,,,2023-10-31,2009-01-01
a4fefc,N4207R,Bell,UH-1D Iroquois,UH1,5739,H1T,,,,
a500a3,N421PH,Bell,407,B407,53749,H1T,,,2022-09-30,2007-01-01
a501e9,N4211Z,Bell,UH-1H Iroquois,UH1,10003,H1T,,,,
a502d7,N4218S,Bell,205A-1,UH1,30084,H1T,,,2021-12-31,
a50312,N422AE,Bell,206L-4 LongRanger IV,B06,52462,H1T,,,2023-08-31,2014-01-01
a50456,N422PD,Bell,412EP,B412,36563,H2T,,,2021-07-31,2011-01-01
a5045a,N422PH,Bell,407,B407,53675,H1T,,,2022-09-30,2005-01-01
a5048c,N422RH,Bell,206B-3 JetRanger III,B06,3249,H1T,,,,
a504a3,N422SF,Bell,206B JetRanger II,B06,1093,H1T,,,,
a5065f,N4227E,Bell,206L-1 LongRanger II,B06,45702,H1T,,,2022-07-31,1981-01-01
a50691,N4228V,Bell,UH-1H Iroquois,UH1,11917,H1T,,,,
a506c9,N423AE,Bell,206L-4 LongRanger IV,B06,52423,H1T,,,2023-08-31,2011-01-01
a5091d,N4230A,Bell,OH-13G Sioux,B47G,1209,H1P,,,,
a5097d,N42322,Bell,UH-1H Iroquois,UH1,11299,H1T,,,,
a509a5,N42337,Bell,UH-1H Iroquois,UH1,12203,H1T,,,,
a509a6,N42338,Bell,UH-1H Iroquois,UH1,11531,H1T,,,,
a509eb,N42357,Bell,UH-1H Iroquois,UH1,12504,H1T,,,,
a50a25,N4237V,Bell,UH-1B Iroquois,UH1,261,H1T,,,2022-05-31,
a50a2c,N42372,Bell,UH-1H Iroquois,UH1,12605,H1T,,,,
a50a80,N424AE,Bell,206L-4 LongRanger IV,B06,52424,H1T,,,2022-06-30,2011-01-01
a50ba0,N424MT,Bell,407,B407,54124,H1T,,,2021-12-31,2012-01-01
a50bc8,N424PH,Bell,407,B407,53682,H1T,,,2022-09-30,2006-01-01
a50cef,N42403,Bell,UH-1H Iroquois,UH1,12787,H1T,,,,
a50d9c,N42451,Bell,UH-1H Iroquois,UH1,13509,H1T,,,,
a50f7b,N425PD,Bell,OH-58A Kiowa,B06,69-16129,H1T,,,2022-11-30,
a50f7f,N425PH,Bell,407,B407,53684,H1T,,,2022-09-30,2006-01-01
a511ee,N426AE,Bell,206L-4 LongRanger IV,B06,52426,H1T,,,2023-05-31,2011-01-01
a51336,N426PH,Bell,407,B407,53751,H1T,,,2023-03-31,2007-01-01
a515ab,N427AL,Bell,427,B427,56039,H2T,,,,
a515ce,N427BW,Bell,427,B427,56081,H2T,,,2022-12-31,
a515dc,N427CK,Bell,427,B427,56043,H2T,,,,
a515e5,N427CU,Bell,427,B427,56047,H2T,,,,
a5161d,N427F,Bell,427,B427,56004,H2T,,,,
a51648,N427GT,Bell,427,B427,56044,H2T,,,,
a51663,N427HV,Bell,427,B427,56069,H2T,,,,
a516bb,N427MH,Bell,427,B427,56065,H2T,,,,
a516c5,N427MT,Bell,407,B407,53620,H1T,,,2023-04-30,
a516ca,N427MY,Bell,407,B407,53027,H1T,,,,
a516e5,N427P,Bell,407,B407,53278,H1T,,,2022-09-30,1998-01-01
a516ec,N427PG,Bell,427,B427,56019,H2T,,,2022-06-30,2000-01-01
a516ed,N427PH,Bell,407,B407,53863,H1T,,,2022-08-31,2008-01-01
a51752,N427TJ,Bell,407,B407,53673,H1T,,,2023-10-31,2005-01-01
a51776,N427UV,Bell,427,B427,56077,H2T,,,2021-12-31,2009-01-01
a5177b,N427V,Bell,427,B427,56063,H2T,,,,
a5198f,N428CF,Bell,429 GlobalRanger,B429,57228,H2T,,,2022-03-31,2014-01-01
a51a34,N428JW,Bell,206L-4 LongRanger IV,B06,52469,H1T,,,,
a51aa4,N428PH,Bell,407,B407,53754,H1T,,,2023-05-31,2007-01-01
