icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a2003c,N228RM,Mooney,M20K,M20T,25-1230,L1P,,,2021-07-31,1990-01-01
a207c4,N23SN,Mooney,M20R Ovation,M20P,29-0338,L1P,,,,
a20c58,N231BH,Mooney,M20K 231,M20T,25-0579,L1P,,,,
a20ca2,N231EG,Mooney,M20K,M20T,25-0741,L1P,,,2022-06-30,1983-01-01
a20d5d,N231MU,Mooney,M20K,M20T,25-0314,L1P,,,2022-01-31,1980-01-01
a20d5e,N231MV,Mooney,M20K,M20T,250457,L1P,,,2024-02-29,1980-01-01
a20e32,N231WG,Mooney,M20K,M20T,25-2003,L1P,,,2022-04-30,1997-01-01
a2845e,N261TA,Mooney,M20K 231,M20T,25-0340,L1P,,,,
a2a52b,N27LP,Mooney,M20K 231,M20T,25-0408,L1P,,,,
a31d64,N30EG,Mooney,M20E,M20P,345,L1P,,,2022-11-30,
a3337a,N305SE,Mooney,M20K,M20T,25-0377,L1P,,,2023-01-31,1980-01-01
a34763,N310FW,Mooney,M20K,M20T,25-0611,L1P,,,2022-08-31,1981-01-01
a35ed1,N316TN,Mooney,M20TN Acclaim,M20T,31-0013,L1P,,,2021-07-31,2007-01-01
a37273,N321EH,Mooney,M20M TLS,M20T,270096,L1P,,,2022-07-31,1991-01-01
a372f3,N321KL,Mooney,M20J,M20P,24-1102,L1P,,,2021-08-31,1981-01-01
a3760d,N322DD,Mooney,M20K,M20T,25-0414,L1P,,,2022-02-28,1980-01-01
a3a144,N333DE,Mooney,M20M TLS,M20T,27-0346,L1P,,,2023-11-30,2005-01-01
a3bd73,N340BM,Mooney,M20J,M20P,24-0421,L1P,,,2023-08-31,1978-01-01
a3d03e,N345DT,Mooney,M20R Ovation,M20P,29-0419,L1P,,,2023-12-31,2006-01-01
a44965,N3755,Mooney,M20E,M20P,276,L1P,,,2022-11-30,1964-01-01
a4a90d,N4ML,Mooney,M20J,M20P,24-3400,L1P,,,2021-07-31,1997-01-01
a4be00,N4041H,Mooney,M20K,M20T,25-0396,L1P,,,2022-08-31,1980-01-01
a5678a,N4474H,Mooney,M20J,M20P,24-0744,L1P,,,2021-10-31,
a68570,N5191Y,Mooney,M20A,M20P,1201,L1P,,,2023-01-31,1958-01-01
a68815,N52RJ,Mooney,M20K,M20T,25-1070,L1P,,,2022-03-31,1986-01-01
a6fdd1,N55HR,Mooney,M20M TLS,M20T,27-0192,L1P,,,2022-04-30,1994-01-01
a75d1b,N57384,Mooney,M20J 201,M20P,24-1447,L1P,,,,
a77997,N58093,Mooney,M20K 231,M20T,25-0877,L1P,,,,
a78794,N5843Q,Mooney,M20E,M20P,787,L1P,,,2022-03-31,1965-01-01
a7b17a,N595RJ,Mooney,M20R Ovation,M20P,29-0389,L1P,,,2023-08-31,2005-01-01
a7c6a6,N60TY,Mooney,M20R Ovation,M20P,29-0438,L1P,,,2023-07-31,
a82110,N6227Z,Mooney,M20J,M20P,24-3187,L1P,,,2023-07-31,1990-01-01
a830fb,N627HP,Mooney,M20TN Acclaim,M20T,31-0077,L1P,,,2022-11-30,2008-01-01
a84dae,N634MC,Mooney,M20R Ovation,M20P,29-0496,L1P,,,2023-03-31,2007-01-01
a8c6d3,N665AG,Mooney,M20TN Acclaim,M20T,31-0104,L1P,,,2024-02-29,2008-01-01
a8ce90,N667DL,Mooney,M20R Ovation,M20P,29-0455,L1P,,,,
a909c3,N6813V,Mooney,M20E,M20P,21-0005,L1P,,,2023-05-31,1971-01-01
a90e5d,N683AA,Mooney,M20K,M20T,250105,L1P,,,2023-05-31,1979-01-01
a9147f,N6840V,Mooney,M20E,M20P,21-1174,L1P,,,2023-10-31,1975-01-01
a99c31,N7180V,Mooney,M20E,M20P,21-0060,L1P,,,2022-07-31,1974-01-01
a9a7b3,N721EM,Mooney,M20TN Acclaim,M20T,31-0064,L1P,,,2023-01-31,2007-01-01
a9fccd,N7423V,Mooney,M20E,M20P,21-1163,L1P,,,2024-04-30,1975-01-01
aa0fac,N74751,Mooney,M20B Mark 21,M20P,1751,L1P,,,,
aa7be6,N775DA,Mooney,M20E,M20P,486,L1P,,,2023-08-31,
aa900d,N78VE,Mooney,M20R Ovation,M20P,29-0371,L1P,,,2023-08-31,2005-01-01
aae048,N80HW,Mooney,M20R Ovation,M20P,29-0207,L1P,,,2022-05-31,1999-01-01
ab078c,N81FM,Mooney,M20R Ovation,M20P,29-0180,L1P,,,2021-08-31,1999-01-01
ab571a,N83MF,Mooney,M20K,M20T,25-0805,L1P,,,2021-12-31,1984-01-01
ab5dba,N831T,Mooney,M20R Ovation,M20P,29-0031,L1P,,,2022-05-31,1995-01-01
abc8d9,N859AT,Mooney,M20M TLS,M20T,27-0311,L1P,,,2022-11-30,2001-01-01
abf47b,N87FA,Mooney,M20R Ovation,M20P,29-0514,L1P,,,,
acc2d4,N921KT,Mooney,M20R Ovation,M20P,29-0098,L1P,,,2023-08-31,1996-01-01
ace8bc,N9305M,Mooney,M20E,M20P,1238,L1P,,,2022-12-31,1966-01-01
ace963,N931AC,Mooney,M20TN Acclaim,M20T,31-0044,L1P,,,2023-08-31,2007-01-01
acffd1,N937BP,Mooney,M20J,M20P,24-3046,L1P,,,2023-05-31,1987-01-01
ad46e4,N9547V,Mooney,M10 Cadet,M10,700037,L1P,,,2023-11-30,1970-01-01
ad8284,N97NM,Mooney,M20K,M20T,251047,L1P,,,2022-11-30,1986-01-01
ad8826,N971JB,Mooney,M20S Eagle,M20P,30-0024,L1P,,,2023-11-30,
ada415,N97821,Mooney,M20J,M20P,24-1080,L1P,,,2023-04-30,
add287,N99YY,Mooney,M20R Ovation,M20P,29-0452,L1P,,,,
c007b7,C-FCXY,Mooney,M20E,M20P,690055,L1P,,2013-01-02,,
c02634,C-FOMD,Mooney,M20S Eagle,M20P,30-0032,L1P,,2012-02-16,,
c03350,C-FTLF,Mooney,M20J,M20P,24-1508,L1P,,2014-04-29,,
c036ce,C-FUTP,Mooney,M20J,M20P,24-3332,L1P,,2014-08-27,,
c036d0,C-FUTR,Mooney,M20R Ovation,M20P,29-0405,L1P,,2014-01-06,,
c04f45,C-GEAM,Mooney,M20F,M20P,221302,L1P,,2005-10-05,,
c0560d,C-GGPG,Mooney,M20M TLS,M20T,27-0242,L1P,,2017-02-24,,
c066d2,C-GMYJ,Mooney,M20J,M20P,24-0733,L1P,,2011-05-12,,
c076de,C-GTAJ,Mooney,M20TN Acclaim,M20T,31-0110,L1P,,2010-09-08,,
