icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a19b94,N202XX,Aero Vodochody,L-39ZA Albatros,L39,633913,L1J,,,,
a1a437,N2047L,Aero Vodochody,L-29C Delfin,L29,395194,L1J,,,2023-08-31,
a1b80f,N21KE,Aero Vodochody,L-29 Delfin,L29,591378,L1J,,,2021-10-31,1965-01-01
a1c874,N214AX,Aero Vodochody,L-39ZA Albatros,L39,232409,L1J,,,2023-10-31,1996-01-01
a1cc2b,N215AX,Aero Vodochody,L-39ZA Albatros,L39,432830,L1J,,,2023-11-30,1984-01-01
a1dc82,N219SA,Aero Vodochody,L-39C Albatros,L39,135219,L1J,,,2024-05-31,1991-01-01
a1e959,N222KJ,Aero Vodochody,L-29 Delfin,L29,993424,L1J,,,2022-05-31,
a1ed72,N223PG,Aero Vodochody,L-39 Albatros,L39,232423,L1J,,,2023-04-30,1982-01-01
a202bf,N229DD,Aero Vodochody,L-29 Delfin,L29,194557,L1J,,,2022-07-31,1971-01-01
a202c4,N229DJ,Aero Vodochody,L-29 Delfin,L29,792607,L1J,,,,
a20387,N229MD,Aero Vodochody,L-29 Delfin,L29,892815,L1J,,,,
a203c7,N229PT,Aero Vodochody,L-29 Delfin,L29,993146,L1J,,,2023-10-31,1969-01-01
a22403,N237RL,Aero Vodochody,L-29 Delfin,L29,792641,L1J,,,2021-08-31,
a22a40,N239DF,Aero Vodochody,L-39C Albatros,L39,332517,L1J,,,2022-03-31,1983-01-01
a22a46,N239DM,Aero Vodochody,L-39C Albatros,L39,031818,L1J,,,2022-09-30,1980-01-01
a22b49,N239PW,Aero Vodochody,L-39 Albatros,L39,931526,L1J,,,2022-10-31,1979-01-01
a22b6e,N239RH,Aero Vodochody,L-39 Albatros,L39,332447,L1J,,,2022-01-31,1983-01-01
a22d96,N2399V,Aero Vodochody,L-39C Albatros,L39,031633,L1J,,,2024-05-31,1980-01-01
a22d9c,N23991,Aero Vodochody,L-39C Albatros,L39,031628,L1J,,,,
a23748,N24189,Aero Vodochody,L-39C Albatros,L39,633721,L1J,,,2023-10-31,1986-01-01
a24b97,N247SG,Aero Vodochody,L-39C Albatros,L39,433135,L1J,,,2021-08-31,1984-01-01
a24d09,N2475B,Aero Vodochody,L-39C Albatros,L39,432934,L1J,,,2023-08-31,1984-01-01
a25530,N25AL,Aero Vodochody,L-39C Albatros,L39,533520,L1J,,,2022-03-31,1985-01-01
a25680,N25PX,Aero Vodochody,L-39C Albatros,L39,232153,L1J,,,,
a26e38,N256EM,Aero Vodochody,L-159 Alca,L159,156036,L1J,,,2022-06-30,2001-01-01
a2758a,N258DJ,Aero Vodochody,L-29C Delfin,L29,892948,L1J,,,2022-09-30,1968-01-01
a275a6,N258EM,Aero Vodochody,L-159 Alca,L159,156022,L1J,,,2022-06-30,2001-01-01
a2795d,N259EM,Aero Vodochody,L-159 Alca,L159,156030,L1J,,,2022-06-30,2001-01-01
a286db,N262EM,Aero Vodochody,L-159 Alca,L159,156040,L1J,,,2022-10-31,2002-01-01
a28a92,N263EM,Aero Vodochody,L-159 Alca,L159,156018,L1J,,,2022-06-30,2001-01-01
a28e49,N264EM,Aero Vodochody,L-159 Alca,L159,156019,L1J,,,2022-06-30,2001-01-01
a29200,N265EM,Aero Vodochody,L-159 Alca,L159,156020,L1J,,,2023-04-30,2001-01-01
a2a0dc,N269EM,Aero Vodochody,L-159 Alca,L159,156029,L1J,,,2023-06-30,2001-01-01
a2a5c3,N27SR,Aero Vodochody,L-29 Delfin,L29,892829,L1J,,,2023-09-30,1969-01-01
a2d545,N2819,Aero Vodochody,L-29 Delfin,L29,892819,L1J,,,2023-03-31,1968-01-01
a2d87f,N2825Q,Aero Vodochody,L-29 Delfin,L29,2825,L1J,,,2022-11-30,
a2f325,N29AD,Aero Vodochody,L-29 Delfin,L29,792405,L1J,,,2022-01-31,1968-01-01
a2f36b,N29CZ,Aero Vodochody,L-29 Delfin,L29,993502,L1J,,,,
a2f40b,N29KJ,Aero Vodochody,L-29 Delfin,L29,491174,L1J,,,2021-11-30,1964-01-01
a2f4b0,N29RZ,Aero Vodochody,L-29 Delfin,L29,792603,L1J,,,,
a314ad,N298RD,Aero Vodochody,L-39ZO Albatros,L39,731013,L1J,,,,
a31a59,N2998,Aero Vodochody,L-29 Delfin,L29,294683,L1J,,,2024-01-31,
a32434,N301MZ,Aero Vodochody,L-39C Albatros,L39,132025,L1J,,,,
a32936,N30205,Aero Vodochody,L-29 Delfin,L29,094016,L1J,,,,
a35233,N313CL,Aero Vodochody,L-39C Albatros,L39,931513,L1J,,,,
a3591d,N3148,Aero Vodochody,L-29 Delfin,L29,993148,L1J,,,,
a35d0e,N3159Y,Aero Vodochody,L-29 Delfin,L29,1238,L1J,,,2023-11-30,1965-01-01
a37247,N321CP,Aero Vodochody,L-29 Delfin,L29,194340,L1J,,,,
a37393,N321RW,Aero Vodochody,L-29 Delfin,L29,691927,L1J,,,,
a380d5,N3249X,Aero Vodochody,L-29 Delfin,L29,993249,L1J,,,,
a3862c,N326SB,Aero Vodochody,L-39C Albatros,L39,232145,L1J,,,,
a38ff2,N329CA,Aero Vodochody,L-29 Delfin,L29,093906,L1J,,,,
a39680,N330HB,Aero Vodochody,L-39C Albatros,L39,330212,L1J,,,2023-06-30,1974-01-01
a3a20d,N333MF,Aero Vodochody,L-39C Albatros,L39,931520,L1J,,,,
a3b750,N339AT,Aero Vodochody,L-39 Albatros,L39,332523,L1J,,,,
a3b791,N339DH,Aero Vodochody,L-39C Albatros,L39,332622,L1J,,,2021-10-31,1983-01-01
a3b795,N339DM,Aero Vodochody,L-39C Albatros,L39,132020,L1J,,,2024-02-29,1981-01-01
a3b97e,N339ZA,Aero Vodochody,L-39ZA Albatros,L39,332650,L1J,,,2023-04-30,
a3ca79,N343WT,Aero Vodochody,L-39ZA Albatros,L39,633911,L1J,,,2021-08-31,1986-01-01
a3d6f2,N3467N,Aero Vodochody,L-39C Albatros,L39,432929,L1J,,,2023-08-31,1984-01-01
a3d71c,N3468V,Aero Vodochody,L-39C Albatros,L39,931528,L1J,,,2024-05-31,
a431c4,N37DG,Aero Vodochody,L-29 Delfin,L29,591326,L1J,,,2021-12-31,1965-01-01
a43259,N37KF,Aero Vodochody,L-29 Delfin,L29,993233,L1J,,,,
a48083,N39AU,Aero Vodochody,L-39C Albatros,L39,031603,L1J,,,2022-03-31,1980-01-01
a48086,N39AX,Aero Vodochody,L-39 Albatros,L39,132032,L1J,,,2023-01-31,
