icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a750df,N57005,Boeing-Stearman,A75N1,ST75,75-694,L1P,,,2023-03-31,1941-01-01
a7516f,N57049,Boeing-Stearman,PT-17,ST75,75-2859,L1P,,,,
a751e6,N5708N,Boeing-Stearman,A75N1,ST75,75-7809,L1P,,,2023-04-30,1940-01-01
a75446,N571Y,Boeing-Stearman,Stearman 70,ST75,7001,L1P,,,2022-07-31,1933-01-01
a754d7,N57120,Boeing-Stearman,A75N1,ST75,75-788,L1P,,,2022-04-30,1941-01-01
a75874,N57219,Boeing-Stearman,PT-17,ST75,75-3073,L1P,,,,
a758dd,N57249,Boeing-Stearman,PT-13B,ST75,75-205,L1P,,,,
a758f7,N57250,Boeing-Stearman,A75N1,ST75,75-2728,L1P,,,2024-04-30,1941-01-01
a7593e,N57271,Boeing-Stearman,A75N1,ST75,75-807,L1P,,,2022-07-31,1940-01-01
a75969,N57289,Boeing-Stearman,A75N1,ST75,25428,L1P,,,2023-04-30,1941-01-01
a75984,N57291,Boeing-Stearman,A75N1,ST75,75-1431,L1P,,,2023-01-31,
a75c93,N57348,Boeing-Stearman,PT-17,ST75,75-1594,L1P,,,,
a75cf8,N57374,Boeing-Stearman,D75N1,ST75,75-3765,L1P,,,2024-01-31,1942-01-01
a75d18,N57381,Boeing-Stearman,A75N1,ST75,75-1579,L1P,,,2022-07-31,1941-01-01
a76046,N57444,Boeing-Stearman,A75N1,ST75,75-166,L1P,,,2023-01-31,1941-01-01
a7604b,N57449,Boeing-Stearman,PT-18,ST75,75-594,L1P,,,,
a7608d,N57465,Boeing-Stearman,PT-17,ST75,75-2980,L1P,,,,
a7646a,N57578,Boeing-Stearman,PT-17,ST75,75-2506,L1P,,,,
a7676d,N57623,Boeing-Stearman,N2S-1,ST75,75-1098,L1P,,,,
a76797,N5764,Boeing-Stearman,E75,ST75,42-17601,L1P,,,2023-12-31,
a76baf,N57762,Boeing-Stearman,A75N1,ST75,752979,L1P,,,2024-05-31,1942-01-01
a76c19,N57793,Boeing-Stearman,A75N1,ST75,75-2380,L1P,,,2023-04-30,1941-01-01
a76eb6,N57811,Boeing-Stearman,Stearman 75,ST75,75-1355,L1P,,,2022-01-31,1941-01-01
a76f23,N57845,Boeing-Stearman,A75,ST75,75-033,L1P,,,2023-02-28,1937-01-01
a76f27,N57849,Boeing-Stearman,PT-13A,ST75,75-035,L1P,,,,
a76f42,N57851,Boeing-Stearman,PT-13A,ST75,75-053,L1P,,,,
a76f64,N57860,Boeing-Stearman,PT-13A,ST75,75-103,L1P,,,,
a76f65,N57861,Boeing-Stearman,A75N1,ST75,75-096,L1P,,,2023-07-31,1938-01-01
a76f90,N57879,Boeing-Stearman,N2S-1,ST75,75-1145,L1P,,,,
a77273,N57917,Boeing-Stearman,A75N1,ST75,75-2086,L1P,,,2023-11-30,1942-01-01
a77298,N57929,Boeing-Stearman,A75,ST75,75-1376,L1P,,,2022-02-28,1946-01-01
a772d5,N57940,Boeing-Stearman,E75N1,ST75,75-2803,L1P,,,2023-04-30,1941-01-01
a772d6,N57941,Boeing-Stearman,PT-17,ST75,75-1860,L1P,,,,
a772d8,N57943,Boeing-Stearman,PT-17,ST75,75-3008,L1P,,,,
a772db,N57946,Boeing-Stearman,PT-17,ST75,75-2109,L1P,,,,
a772f8,N57950,Boeing-Stearman,A75N1,ST75,75-2110,L1P,,,2023-10-31,
a772ff,N57957,Boeing-Stearman,PT-17,ST75,75-4825,L1P,,,,
a77347,N57979,Boeing-Stearman,PT-17,ST75,75-2271,L1P,,,,
a77369,N57988,Boeing-Stearman,PT-17,ST75,75-2550,L1P,,,,
a77385,N57991,Boeing-Stearman,PT-17,ST75,75-2044,L1P,,,,
a77770,N580RS,Boeing-Stearman,E75,ST75,75-8148,L1P,,,2023-05-31,
a77903,N5805V,Boeing-Stearman,PT-17,ST75,75-2351,L1P,,,,
a77933,N58068,Boeing-Stearman,A75N1,ST75,75-592,L1P,,,2023-08-31,1941-01-01
a77934,N58069,Boeing-Stearman,PT-17,ST75,75-688,L1P,,,,
a77951,N58073,Boeing-Stearman,PT-17,ST75,75-587,L1P,,,2024-03-31,1941-01-01
a77952,N58074,Boeing-Stearman,A75,ST75,75-910,L1P,,,2024-02-29,1941-01-01
a77999,N58095,Boeing-Stearman,PT-17,ST75,75-4386,L1P,,,,
a77c0b,N5810V,Boeing-Stearman,E75,ST75,75-5893,L1P,,,2021-08-31,1944-01-01
a77d54,N58199,Boeing-Stearman,A75,ST75,75-242,L1P,,,2021-10-31,1940-01-01
a77fce,N58207,Boeing-Stearman,PT-13B,ST75,75-0286,L1P,,,,
a77fec,N58212,Boeing-Stearman,A75N1,ST75,75762,L1P,,,2023-04-30,
a77ff3,N58219,Boeing-Stearman,A75N1,ST75,75729,L1P,,,2023-04-30,1941-01-01
a78013,N58226,Boeing-Stearman,A75,ST75,75076,L1P,,,2023-02-28,1937-01-01
a78499,N58383,Boeing-Stearman,A75N1,ST75,75-2986,L1P,,,2023-06-30,1942-01-01
a7849b,N58385,Boeing-Stearman,PT-17,ST75,75-2988,L1P,,,,
a7849d,N58387,Boeing-Stearman,PT-13B,ST75,75-871,L1P,,,,
a784b9,N58390,Boeing-Stearman,PT-13B,ST75,75-870,L1P,,,2023-04-30,
a784ba,N58391,Boeing-Stearman,PT-17,ST75,75-2967,L1P,,,,
a784bb,N58392,Boeing-Stearman,PT-17,ST75,75-2944,L1P,,,,
a78758,N58410,Boeing-Stearman,A75N1,ST75,75-752,L1P,,,2023-10-31,1941-01-01
a7882e,N58474,Boeing-Stearman,PT-13B,ST75,75-0247,L1P,,,,
a78831,N58477,Boeing-Stearman,PT-13B,ST75,75-165,L1P,,,,
a78ece,N58618,Boeing-Stearman,A75N1,ST75,75-208,L1P,,,2022-08-31,1945-01-01
a79282,N58715,Boeing-Stearman,N2S-4,ST75,75-3318,L1P,,,,
a792a0,N58720,Boeing-Stearman,A75N1,ST75,75-4633,L1P,,,2023-02-28,1942-01-01
a79a7e,N58957,Boeing-Stearman,D75N1,ST75,75-3850,L1P,,,2024-01-31,1942-01-01
a79ac2,N58975,Boeing-Stearman,PT-13D,ST75,75-5792,L1P,,,,
a79ae6,N58986,Boeing-Stearman,E75,ST75,75-5408,L1P,,,2023-11-30,
a7a064,N59040,Boeing-Stearman,A75,ST75,75-3796,L1P,,,2022-03-31,1942-01-01
a7a0f7,N59087,Boeing-Stearman,PT-13A,ST75,75-7278,L1P,,,,
a7a41d,N59142,Boeing-Stearman,A75N1,ST75,75-507,L1P,,,2023-04-30,
a7a4ab,N59184,Boeing-Stearman,B75N1,ST75,75-6852,L1P,,,2023-01-31,
a7a78d,N59221,Boeing-Stearman,A75N1,ST75,75-4790,L1P,,,2023-08-31,1943-01-01
a7a78e,N59222,Boeing-Stearman,PT-17,ST75,75-2425,L1P,,,,
a7a78f,N59223,Boeing-Stearman,A75N1,ST75,75-2740,L1P,,,2024-05-31,1942-01-01
a7a7b0,N59231,Boeing-Stearman,A75N1,ST75,75-4367,L1P,,,2023-02-28,1942-01-01
a7a7d3,N59241,Boeing-Stearman,PT-17,ST75,75-2713,L1P,,,,
a7a7d9,N59247,Boeing-Stearman,PT-17,ST75,75-388,L1P,,,,
a7a7db,N59249,Boeing-Stearman,A75N1,ST75,753184,L1P,,,2022-10-31,1942-01-01
a7a7f5,N59250,Boeing-Stearman,PT-17,ST75,75-3127,L1P,,,,
a7a7f7,N59252,Boeing-Stearman,A75N1,ST75,75-454,L1P,,,2023-11-30,1940-01-01
a7a821,N59269,Boeing-Stearman,A75L3,ST75,753867,L1P,,,2024-06-30,
a7a83e,N59273,Boeing-Stearman,PT-17,ST75,75-2260,L1P,,,,
a7a85e,N59280,Boeing-Stearman,A75N1,ST75,75-1455,L1P,,,2023-09-30,
a7a85f,N59281,Boeing-Stearman,A75N1,ST75,75-2994,L1P,,,2022-07-31,1942-01-01
a7a860,N59282,Boeing-Stearman,PT-17,ST75,75-2981,L1P,,,,
a7a884,N59293,Boeing-Stearman,B75N1,ST75,75-3221,L1P,,,2022-10-31,1942-01-01
a7ab21,N59311,Boeing-Stearman,N2S-2,ST75,75-1367,L1P,,,,
a7ab28,N59318,Boeing-Stearman,PT-17,ST75,75-1592,L1P,,,,
a7ab29,N59319,Boeing-Stearman,PT-17,ST75,75-1716,L1P,,,,
a7ab46,N59323,Boeing-Stearman,PT-17,ST75,75-1849,L1P,,,,
a7ab6a,N59334,Boeing-Stearman,PT-17,ST75,75-1606,L1P,,,,
a7ab70,N5934,Boeing-Stearman,E75,ST75,75-5934,L1P,,,2023-06-30,
a7abfa,N59378,Boeing-Stearman,A75N1,ST75,75-489,L1P,,,2024-05-31,1940-01-01
a7af48,N59448,Boeing-Stearman,A75N1,ST75,75-2115,L1P,,,2022-10-31,1944-01-01
a7af66,N59453,Boeing-Stearman,PT-17,ST75,75-760,L1P,,,,
a7af89,N59463,Boeing-Stearman,A75N1,ST75,75-393,L1P,,,2024-04-30,
a7af8f,N59469,Boeing-Stearman,A75N1,ST75,75-3058,L1P,,,2022-05-31,
a7b2b9,N59528,Boeing-Stearman,N2S-1,ST75,75-1164,L1P,,,,
a7b2fb,N59544,Boeing-Stearman,PT-17,ST75,75-2398,L1P,,,,
a7b3ae,N59598,Boeing-Stearman,A75N1,ST75,75-2825,L1P,,,2023-04-30,1941-01-01
a7b68f,N59634,Boeing-Stearman,Stearman 75,ST75,75-1576,L1P,,,2023-01-31,1941-01-01
a7b690,N59635,Boeing-Stearman,A75N1,ST75,75-2207,L1P,,,2022-01-31,1941-01-01
a7b6b4,N59646,Boeing-Stearman,A75L3,ST75,75-1732,L1P,,,2023-04-30,
a7b6f8,N59664,Boeing-Stearman,PT-17,ST75,75-1838,L1P,,,,
a7b762,N59695,Boeing-Stearman,B75N1,ST75,75-2640,L1P,,,2024-07-31,1942-01-01
a7ba26,N59727,Boeing-Stearman,D75N1,ST75,752940,L1P,,,2022-09-30,1942-01-01
a7ba43,N59731,Boeing-Stearman,A75N1,ST75,75-3125,L1P,,,2023-02-28,1942-01-01
a7ba47,N59735,Boeing-Stearman,PT-17,ST75,75-2418,L1P,,,,
a7ba67,N59742,Boeing-Stearman,A75N1,ST75,75-2905,L1P,,,2022-04-30,1947-01-01
a7ba68,N59743,Boeing-Stearman,PT-17,ST75,75-2906,L1P,,,,
a7ba6b,N59746,Boeing-Stearman,A75N1,ST75,75-451,L1P,,,2023-04-30,
a7ba8c,N59754,Boeing-Stearman,A75N1,ST75,75-483,L1P,,,2023-03-31,1940-01-01
a7ba90,N59758,Boeing-Stearman,A75N1,ST75,75-2865,L1P,,,2022-09-30,1942-01-01
a7ba91,N59759,Boeing-Stearman,A75N1,ST75,75-2371,L1P,,,2022-10-31,1941-01-01
a7bab0,N59765,Boeing-Stearman,N2S-1,ST75,75-1141,L1P,,,,
a7bab1,N59766,Boeing-Stearman,N2S-1,ST75,75-1160,L1P,,,,
a7bab2,N59767,Boeing-Stearman,A75N1,ST75,75-1165,L1P,,,2024-05-31,1942-01-01
a7bace,N59770,Boeing-Stearman,A75N1,ST75,75-2508,L1P,,,2021-10-31,
a7bad6,N59778,Boeing-Stearman,A75N1,ST75,75-462,L1P,,,2022-08-31,1943-01-01
a7bb15,N59791,Boeing-Stearman,A75N1,ST75,75-3547,L1P,,,2023-12-31,1942-01-01
a7bdfa,N59831,Boeing-Stearman,N2S-1,ST75,75-1171,L1P,,,,
a7be8c,N59877,Boeing-Stearman,A75N1,ST75,75-581,L1P,,,2021-09-30,1941-01-01
a7be8e,N59879,Boeing-Stearman,N2S-1,ST75,75-1149,L1P,,,,
a7beab,N59883,Boeing-Stearman,PT-17,ST75,75-1730,L1P,,,,
a7c148,N59901,Boeing-Stearman,A75N1,ST75,75-3379,L1P,,,2023-03-31,1942-01-01
a7c172,N59918,Boeing-Stearman,N2S-3,ST75,75-1175,L1P,,,,
a7c192,N59925,Boeing-Stearman,A75N1,ST75,75-3276,L1P,,,2022-11-30,1942-01-01
a7c1da,N59947,Boeing-Stearman,N2S-4,ST75,75-3372,L1P,,,,
a7c243,N59977,Boeing-Stearman,A75N1,ST75,75-2291,L1P,,,2022-04-30,1941-01-01
a7c282,N59990,Boeing-Stearman,A75N1,ST75,75-3162,L1P,,,2024-01-31,1942-01-01
a7c286,N59994,Boeing-Stearman,PT-18,ST75,75-557,L1P,,,,
a7c5aa,N60HW,Boeing-Stearman,A75N1,ST75,755544,L1P,,,2021-11-30,
a7c60d,N60MV,Boeing-Stearman,A75N1,ST75,75-8360,L1P,,,2023-01-31,1943-01-01
a7c9b9,N60009,Boeing-Stearman,A75N1,ST75,75-170,L1P,,,2022-07-31,1940-01-01
a7cacd,N60085,Boeing-Stearman,A75N1,ST75,75-7481,L1P,,,2023-05-31,1943-01-01
a7cdd1,N60131,Boeing-Stearman,PT-17,ST75,75-3200,L1P,,,2023-04-30,1942-01-01
a7cdf4,N60141,Boeing-Stearman,PT-17,ST75,75-2547,L1P,,,,
a7cdfa,N60147,Boeing-Stearman,A75N1,ST75,75-1951,L1P,,,2022-10-31,1941-01-01
a7ce84,N60185,Boeing-Stearman,PT-17,ST75,75-814,L1P,,,,
a7cea9,N60197,Boeing-Stearman,A75,ST75,75-3527,L1P,,,2022-06-30,1942-01-01
a7ceaa,N60198,Boeing-Stearman,E75,ST75,75-4945,L1P,,,2023-10-31,1943-01-01
a7d141,N60210,Boeing-Stearman,PT-13B,ST75,75-0282,L1P,,,,
a7d147,N60216,Boeing-Stearman,A75,ST75,75-280,L1P,,,2021-08-31,1940-01-01
a7d18f,N60238,Boeing-Stearman,A75L3,ST75,75-1587,L1P,,,2022-06-30,1941-01-01
a7d4de,N60309,Boeing-Stearman,D75N1,ST75,75-4006,L1P,,,2022-08-31,1942-01-01
a7d51e,N60323,Boeing-Stearman,A75,ST75,75-109,L1P,,,2024-04-30,1958-01-01
a7d523,N60328,Boeing-Stearman,A75L3,ST75,75-047,L1P,,,2024-06-30,1937-01-01
a7d542,N60334,Boeing-Stearman,PT-13B,ST75,75-0295,L1P,,,,
a7d5cf,N60375,Boeing-Stearman,A75N1,ST75,75-2094,L1P,,,2021-09-30,1941-01-01
a7d610,N60390,Boeing-Stearman,B75N1,ST75,75-1254,L1P,,,2022-09-30,1941-01-01
a7d895,N60409,Boeing-Stearman,PT-13B,ST75,75-172,L1P,,,,
a7d896,N6041,Boeing-Stearman,A75,ST75,75-3528,L1P,,,2021-11-30,1942-01-01
a7d8b5,N60416,Boeing-Stearman,A75,ST75,75-240,L1P,,,2021-10-31,1940-01-01
a7d944,N60459,Boeing-Stearman,A75,ST75,75-139,L1P,,,2022-01-31,1940-01-01
a7d9a7,N60483,Boeing-Stearman,PT-17,ST75,75-3001,L1P,,,,
a7dc4d,N6051,Boeing-Stearman,A75N1,ST75,75-3533,L1P,,,2021-08-31,1942-01-01
a7dd17,N60562,Boeing-Stearman,A75L300,ST75,75-1492,L1P,,,2021-08-31,1941-01-01
a7dd87,N60599,Boeing-Stearman,PT-17,ST75,75-2158,L1P,,,,
a7e020,N60613,Boeing-Stearman,A75,ST75,75088,L1P,,,2023-10-31,1937-01-01
a7e0f3,N60674,Boeing-Stearman,PT-17,ST75,75-1494,L1P,,,,
a7e0f7,N60678,Boeing-Stearman,PT-17,ST75,75-2031,L1P,,,,
a7e118,N60686,Boeing-Stearman,E75,ST75,75-104,L1P,,,2022-04-30,1937-01-01
a7e3b3,N60702,Boeing-Stearman,PT-17,ST75,75-2445,L1P,,,,
