icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
4010ea,G-EZBV,Airbus,A319-111,A319,3122,L2J,EZY,2007-05-23,,2007-01-01
4010eb,G-EZBW,Airbus,A319-111,A319,3134,L2J,EZY,2007-06-06,,2007-01-01
4010ec,G-EZBX,Airbus,A319-111,A319,3137,L2J,EZY,2007-06-15,,2007-01-01
4010ed,G-EZBY,Airbus,A319-111,A319,3176,L2J,EZY,2007-07-11,,2007-01-01
4010ee,G-EZBZ,Airbus,A319-111,A319,3184,L2J,EZY,2007-07-13,,2007-01-01
40123f,G-EUUS,Airbus,A320-232,A320,3301,L2J,BAW,2007-12-05,,2007-01-01
401240,G-EUUT,Airbus,A320-232,A320,3314,L2J,BAW,2007-12-12,,2007-01-01
401374,G-OZBR,Airbus,A321-231,A321,1794,L2J,MON,2008-04-02,,2004-01-01
4013af,G-OZBT,Airbus,A321-231,A321,3546,L2J,MON,2009-02-25,,2008-01-01
4013b1,G-OZBU,Airbus,A321-231,A321,3575,L2J,MON,2009-03-03,,2008-01-01
405455,G-EUUU,Airbus,A320-232,A320,3351,L2J,BAW,2008-03-07,,2008-01-01
405456,G-EUUV,Airbus,A320-232,A320,3468,L2J,BAW,2008-04-18,,2008-01-01
405457,G-EUUW,Airbus,A320-232,A320,3499,L2J,BAW,2008-06-02,,2007-01-01
40560b,G-MEDN,Airbus,A321-231,A321,3512,L2J,BAW,2012-10-09,,2008-01-01
405631,G-EZDA,Airbus,A319-111,A319,3413,L2J,EZY,2008-02-21,,2008-01-01
405632,G-EZDB,Airbus,A319-111,A319,3411,L2J,EZY,2008-02-20,,2008-01-01
405633,G-EZDD,Airbus,A319-111,A319,3442,L2J,EZY,2008-03-17,,2008-01-01
405634,G-EZDE,Airbus,A319-111,A319,3426,L2J,EZY,2008-03-06,,2008-01-01
405635,G-EZDF,Airbus,A319-111,A319,3432,L2J,EZY,2008-03-13,,2008-01-01
405636,G-EZDH,Airbus,A319-111,A319,3466,L2J,EZY,2008-04-14,,2008-01-01
405637,G-EZDI,Airbus,A319-111,A319,3537,L2J,EZY,2008-05-29,,2008-01-01
405638,G-EZDJ,Airbus,A319-111,A319,3544,L2J,EZY,2008-06-03,,2008-01-01
405a46,G-EUUX,Airbus,A320-232,A320,3550,L2J,BAW,2008-07-11,,2008-01-01
405a47,G-EUUY,Airbus,A320-232,A320,3607,L2J,BAW,2008-09-18,,2008-01-01
405a48,G-EUUZ,Airbus,A320-232,A320,3649,L2J,BAW,2008-10-21,,2008-01-01
405a49,G-EUYA,Airbus,A320-232,A320,3697,L2J,BAW,2008-11-24,,2008-01-01
405a4a,G-EUYB,Airbus,A320-232,A320,3703,L2J,BAW,2008-11-27,,2008-01-01
405b64,G-EZDK,Airbus,A319-111,A319,3555,L2J,EZY,2008-06-11,,2008-01-01
405b65,G-EZDL,Airbus,A319-111,A319,3569,L2J,EZY,2008-06-23,,2008-01-01
405b66,G-EZDM,Airbus,A319-111,A319,3571,L2J,EZY,2008-07-01,,2008-01-01
405b67,G-EZDN,Airbus,A319-111,A319,3608,L2J,EZY,2008-08-08,,2008-01-01
405b68,G-EZDO,Airbus,A319-111,A319,3634,L2J,EZY,2008-09-04,,2008-01-01
405b69,G-EZDP,Airbus,A319-111,A319,3675,L2J,EZY,2008-10-08,,2008-01-01
405d0c,G-EZDS,Airbus,A319-111,A319,3702,L2J,EZY,2008-11-10,,2008-01-01
405d0d,G-EZDT,Airbus,A319-111,A319,3720,L2J,EZY,2008-11-26,,2008-01-01
405d0e,G-EZDU,Airbus,A319-111,A319,3735,L2J,EZY,2008-12-09,,2008-01-01
405d0f,G-EZDV,Airbus,A319-111,A319,3742,L2J,EZY,2008-12-15,,2008-01-01
405d10,G-EZDW,Airbus,A319-111,A319,3746,L2J,EZY,2008-12-18,,2008-01-01
405d11,G-EZDX,Airbus,A319-111,A319,3754,L2J,EZY,2009-01-12,,2009-01-01
405d12,G-EZDY,Airbus,A319-111,A319,3763,L2J,EZY,2009-01-14,,2008-01-01
