icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
4ca51f,EI-RJT,Avro,RJ-85 Avroliner,RJ85,E2366,L4J,BCY,2007-04-16,,2000-01-01
4ca520,EI-RJU,Avro,RJ-85 Avroliner,RJ85,E2367,L4J,BCY,2007-05-24,,2000-01-01
4ca555,EI-RJI,Avro,RJ-85 Avroliner,RJ85,E2346,L4J,BCY,2007-05-02,,1999-01-01
4ca5be,EI-RJD,Avro,RJ-85 Avroliner,RJ85,E2334,L4J,BCY,2007-08-10,,1998-01-01
4ca5d9,EI-RJW,Avro,RJ-85 Avroliner,RJ85,E2371,L4J,BCY,2007-07-13,,2000-01-01
4ca5da,EI-RJX,Avro,RJ-85 Avroliner,RJ85,E2372,L4J,BCY,2007-09-20,,2000-01-01
4ca612,EI-RJF,Avro,RJ-85 Avroliner,RJ85,E2337,L4J,BCY,2007-08-24,,1998-01-01
4ca62b,EI-RJC,Avro,RJ-85 Avroliner,RJ85,E2333,L4J,BCY,2007-12-06,,1998-01-01
4ca687,EI-RJH,Avro,RJ-85 Avroliner,RJ85,E2345,L4J,BCY,2008-04-01,,1999-01-01
4ca6ad,EI-RJZ,Avro,RJ-85 Avroliner,RJ85,E2326,L4J,BCY,2008-05-15,,1998-01-01
5000f0,T7-IYY,Avro,RJ-100 Avroliner,RJ1H,E3339,L4J,DAP,,,
731a33,EP-FQS,Avro,RJ-85 Avroliner,RJ85,E2363,L4J,IRQ,,,
731a35,EP-FQU,Avro,RJ-100 Avroliner,RJ1H,E3374,L4J,IRQ,,,
731a36,EP-FQV,Avro,RJ-100 Avroliner,RJ1H,E3375,L4J,IRQ,,,
731a38,EP-FQX,Avro,RJ-100 Avroliner,RJ1H,E3356,L4J,IRQ,,,
7335e7,EP-MOG,Avro,RJ-100 Avroliner,RJ1H,E3343,L4J,IRM,,,
7335e8,EP-MOH,Avro,RJ-100 Avroliner,RJ1H,E3341,L4J,IRM,,,
7335e9,EP-MOI,Avro,RJ-100 Avroliner,RJ1H,E3362,L4J,IRM,,,
7335ee,EP-MON,Avro,RJ-100 Avroliner,RJ1H,E3358,L4J,IRM,,,
7335f0,EP-MOP,Avro,RJ-85 Avroliner,RJ85,E2257,L4J,IRM,,,
7335f1,EP-MOQ,Avro,RJ-85 Avroliner,RJ85,E2261,L4J,IRM,,,
7335f2,EP-MOR,Avro,RJ-85 Avroliner,RJ85,E2392,L4J,IRM,,,
7335f3,EP-MOS,Avro,RJ-85 Avroliner,RJ85,E2347,L4J,IRM,,,
735047,EP-TBG,Avro,RJ-85 Avroliner,RJ85,E2289,L4J,TBM,,,
7c4323,VH-NJP,Avro,RJ-100 Avroliner,RJ1H,E3354,L4J,,,,1999-01-01
7c4324,VH-NJQ,Avro,RJ-100 Avroliner,RJ1H,E3328,L4J,,,,1998-01-01
7c4328,VH-NJU,Avro,RJ-85 Avroliner,RJ85,E2287,L4J,,,,1996-01-01
7c432a,VH-NJW,Avro,RJ-85 Avroliner,RJ85,E2329,L4J,,,,1998-01-01
7c432c,VH-NJY,Avro,RJ-100 Avroliner,RJ1H,E3331,L4J,,,,1998-01-01
894011,A9C-BDF,Avro,RJ-85 Avroliner,RJ85,E2390,L4J,BFW,,,
894016,A9C-HWR,Avro,RJ-85 Avroliner,RJ85,E2306,L4J,BFW,,,
894042,A9C-AWL,Avro,RJ-100 Avroliner,RJ1H,E3386,L4J,BFW,,,
8961dc,A6-RJ2,Avro,RJ-85 Avroliner,RJ85,E2325,L4J,,,,
8a2400,PK-PJJ,Avro,RJ-85 Avroliner,RJ85,E2239,L4J,PAS,,,
a3f3ac,N354AC,Avro,RJ-85 Avroliner,RJ85,E2256,L4J,,,,
a3f763,N355AC,Avro,RJ-85A Avroliner,RJ85,E2293,L4J,,,2023-01-31,1996-01-01
a42299,N366AC,Avro,RJ-85A Avroliner,RJ85,E2288,L4J,,,2022-05-31,1996-01-01
a442aa,N374AC,Avro,RJ-85A Avroliner,RJ85,E2266,L4J,,,2021-09-30,1995-01-01
ab79cc,N839AC,Avro,RJ-85A Avroliner,RJ85,E2270,L4J,,,2021-09-30,1995-01-01
c00c54,C-FERJ,Avro,RJ-85 Avroliner,RJ85,E2290,L4J,,2015-06-08,,
c01ed0,C-FLRJ,Avro,RJ-85 Avroliner,RJ85,E2302,L4J,,2014-09-18,,
c03191,C-FSUA,Avro,RJ-100 Avroliner,RJ1H,E3373,L4J,,2014-05-06,,
c03e80,C-FXRJ,Avro,RJ-100 Avroliner,RJ1H,E3301,L4J,,2017-02-16,,
c07641,C-GSUI,Avro,RJ-100 Avroliner,RJ1H,E3369,L4J,,2013-12-12,,
c0771d,C-GTCU,Avro,652A Anson I,ANSN,R3/LW/96801,L2P,,2007-06-25,,
c07cb2,C-GVFT,Avro,RJ-85 Avroliner,RJ85,E2253,L4J,,2016-02-15,,
c07dd7,C-GVRA,Avro,683 Lancaster B10,LANC,FM213,L4P,,1988-09-01,,
c81e25,ZK-RRA,Avro,652A Anson I,ANSN,MH120,L2P,,,,
e803c3,CC-AJS,Avro,RJ-85 Avroliner,RJ85,E2233,L4J,DAP,,,
e803c5,CC-ANS,Avro,RJ-85 Avroliner,RJ85,E2273,L4J,DAP,,,
e940b4,FAB-107,Avro,RJ-70 Avroliner,RJ70,E1252,L4J,,,,
e94130,CP-2889,Avro,RJ-85 Avroliner,RJ85,E2269,L4J,,,,
e94131,CP-3082,Avro,RJ-85 Avroliner,RJ85,E2292,L4J,,,,
