icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
145cc4,RA-23748,Mil,Mi-2,MI2,549225055,H2T,GZP,,,
145ce0,RA-23776,Mil,Mi-2,MI2,5411036099,H2T,,,,
145ce2,RA-23778,Mil,Mi-2,MI2,546910110,H2T,,,,
145cee,RA-23790,Mil,Mi-2,MI2,546920110,H2T,,,,
145cf1,RF-00748,Mil,Mi-2,MI2,548542024,H2T,,,,
145cf6,RA-2046G,Mil,Mi-2,MI2,5410425117,H2T,,,,
145dca,RA-24010,Mil,Mi-8MTV-1,MI8,95711,H2T,,,,
145dcb,RA-24011,Mil,Mi-8MTV-1,MI8,95712,H2T,,,,
145dcc,RA-24012,Mil,Mi-8MTV-1,MI8,95713,H2T,,,,
145dce,RA-24014,Mil,Mi-8MTV-1,MI8,95715,H2T,,,,
145dcf,RA-24015,Mil,Mi-8T,MI8,99150857,H2T,GZP,,,
145dd2,RA-24018,Mil,Mi-8T,MI8,99150898,H2T,,,,
145dd5,RA-24021,Mil,Mi-8T,MI8,99150919,H2T,,,,
145dd6,RA-24022,Mil,Mi-8T,MI8,99150924,H2T,,,,
145dda,RA-24026,Mil,Mi-8PS,MI8,10650,H2T,,,,
145ddf,RA-24031,Mil,Mi-8MTV-1,MI8,96539,H2T,,,,
145e27,RA-24103,Mil,Mi-8T,MI8,98841338,H2T,UTA,,,
145e2a,RA-24106,Mil,Mi-8T,MI8,98839511,H2T,UTA,,,
145e2b,RA-24107,Mil,Mi-8T,MI8,98839516,H2T,,,,
145e2c,RA-24108,Mil,Mi-8T,MI8,98839521,H2T,LLM,,,
145e2d,RA-24109,Mil,Mi-8T,MI8,98839544,H2T,LLM,,,
145e31,RA-24113,Mil,Mi-8T,MI8,98839692,H2T,,,,
145e33,RA-24115,Mil,Mi-8T,MI8,98839750,H2T,,,,
145e34,RA-24116,Mil,Mi-8T,MI8,98839781,H2T,,,,
145e35,RA-24117,Mil,Mi-8T,MI8,98839833,H2T,AFL,,,
145e36,RA-24118,Mil,Mi-8T,MI8,98839854,H2T,,,,
145e39,RA-24121,Mil,Mi-8T,MI8,98839925,H2T,,,,
145e3d,RA-24125,Mil,Mi-8T,MI8,98841061,H2T,UTA,,,
145e3e,RA-24126,Mil,Mi-8T,MI8,98841088,H2T,UTA,,,
145e3f,RA-24127,Mil,Mi-8T,MI8,98841100,H2T,,,,
145e40,RA-24128,Mil,Mi-8T,MI8,98841110,H2T,LLM,,,
145e47,RA-24135,Mil,Mi-8T,MI8,98841290,H2T,,,,
145e4a,RA-24138,Mil,Mi-8,MI8,98841357,H2T,,,,
145e50,RA-24144,Mil,Mi-8T,MI8,98841468,H2T,,,,
145e52,RA-24146,Mil,Mi-8T,MI8,98841594,H2T,UTA,,,
145e53,RA-24147,Mil,Mi-8T,MI8,98941613,H2T,UTA,,,
145e56,RA-24150,Mil,Mi-8T,MI8,98941668,H2T,,,,
145e5c,RA-24156,Mil,Mi-8T,MI8,98941800,H2T,,,,
145e5d,RA-24157,Mil,Mi-8T,MI8,98941813,H2T,UTA,,,
145e61,RA-24161,Mil,Mi-8T,MI8,98941872,H2T,,,,
145e62,RA-24162,Mil,Mi-8T,MI8,98941888,H2T,,,,
145e66,RA-24166,Mil,Mi-8T,MI8,98841956,H2T,LLM,,,
145e67,RA-24167,Mil,Mi-8T,MI8,98841977,H2T,,,,
145e6b,RA-24171,Mil,Mi-8T,MI8,98943075,H2T,,,,
145e6e,RA-24174,Mil,Mi-8T,MI8,98943133,H2T,RKA,,,
145e71,RA-24177,Mil,Mi-8T,MI8,98943172,H2T,,,,
145e73,RA-24179,Mil,Mi-8T,MI8,98943215,H2T,GZP,,,
145e74,RA-24180,Mil,Mi-8T,MI8,98943224,H2T,,,,
145e75,RA-24181,Mil,Mi-8PS,MI8,98943287,H2T,,,,
