icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
400aae,G-REDN,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2616,H2T,,2004-08-20,,2004-01-01
400c14,G-REDO,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2622,H2T,,2005-09-12,,2005-01-01
400c15,G-REDP,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2634,H2T,,2005-11-17,,2005-01-01
400d39,G-CHCI,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2395,H2T,,2005-09-30,,1996-01-01
400e1a,G-WNSC,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2393,H2T,,2017-02-25,,1994-01-01
401acc,G-EROL,Aérospatiale,SA 341G Gazelle,GAZL,WA1108,H1T,,2009-07-24,,1973-01-01
402056,G-OLDH,Aérospatiale,SA 341G Gazelle,GAZL,1307,H1T,,2012-07-17,,1976-01-01
4022fa,G-LOYD,Aérospatiale,SA 341G Gazelle,GAZL,1289,H1T,,2012-03-06,,1975-01-01
4022fc,G-GAZA,Aérospatiale,SA 341G Gazelle,GAZL,1187,H1T,,1998-10-15,,1974-01-01
4025d8,G-EZEL,Aérospatiale,SA 341G Gazelle,GAZL,WA1073,H1T,,2000-12-01,,1973-01-01
402f53,G-OGAZ,Aérospatiale,SA 341G Gazelle,GAZL,1274,H1T,,2017-04-08,,1975-01-01
4030f4,G-GAZZ,Aérospatiale,SA 341G Gazelle,GAZL,1271,H1T,,2009-11-19,,1976-01-01
403e22,G-OGEO,Aérospatiale,SA 341G Gazelle,GAZL,1417,H1T,,2017-08-16,,1977-01-01
404534,G-ZLLE,Aérospatiale,SA 341G Gazelle,GAZL,1012,H1T,,2006-06-07,,1973-01-01
406490,G-CHCU,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2617,H2T,,2017-02-25,,2004-01-01
406502,G-CGTJ,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2488,H2T,,2015-05-05,,1999-01-01
4066b3,G-CHCY,Aérospatiale,AS332 L2 Super Puma Mk2,AS3B,2398,H2T,,2017-02-25,,1993-01-01
407447,G-CKPI,Aérospatiale,SA 319B Alouette III,ALO3,2076,H1T,,2017-09-19,,1973-01-01
43c07d,XW847,Westland,Gazelle AH.1,GAZL,1011,H1T,AAC,,,
43c081,XW865,Westland,Gazelle AH.1,GAZL,1118,H1T,AAC,,,
43c092,XZ345,Westland,Gazelle AH.1,GAZL,1705,H1T,AAC,,,
43c0b4,XX405,Westland,Gazelle AH.1,GAZL,1343,H1T,AAC,,,
43c0cc,XZ290,Westland,Gazelle AH.1,GAZL,1489,H1T,AAC,,,
